mode,max_score,lambda_blend,shared_lambda,classifier_power,prior_power,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
bivar_poisson_expected_awmae,5,0.25,0.06,1.0,0.25,2.9835823361428044,1.018056613353643,0.11684437674536684,0.5983752221375984,0.21388677329271388
bivar_poisson_expected_awmae,5,0.25,0.1,1.0,0.5,2.983733319452492,1.0211665397308962,0.1169078446306169,0.5952652957603453,0.21344249809596344
bivar_poisson_expected_awmae,4,0.0,0.06,0.0,0.25,2.9838098848353347,1.0156765676567656,0.11893881695861894,0.566070068545316,0.2421934501142422
bivar_poisson_expected_awmae,4,0.5,0.15,1.0,0.0,2.9839642631831778,1.0188816958618938,0.1084031480071084,0.5973597359735974,0.21172886519421172
bivar_poisson_expected_awmae,4,0.5,0.06,1.0,0.0,2.9840694595608754,1.0200241177963951,0.10973597359735973,0.6001523229246002,0.21223660827621224
bivar_poisson_expected_awmae,5,0.0,0.03,1.0,0.5,2.984108713217935,1.022911906575273,0.11722518405686723,0.5962807819243463,0.2149022594567149
bivar_poisson_expected_awmae,4,0.25,0.1,1.0,0.25,2.9842807227639154,1.0202779893373952,0.11525767961411526,0.5971693323178472,0.21280781924346281
bivar_poisson_expected_awmae,4,0.25,0.03,0.0,0.5,2.9843000258070536,1.0217060167555216,0.12255648641787256,0.5688626554963189,0.24454176186849455
bivar_poisson_expected_awmae,4,0.5,0.1,1.0,0.0,2.9843352038483606,1.0198337141406448,0.10916476263010917,0.599009900990099,0.21223660827621224
bivar_poisson_expected_awmae,5,0.0,0.06,1.0,0.5,2.9843537169919867,1.0225628332063976,0.11773292713886774,0.5956461030718456,0.21464838791571464
bivar_poisson_expected_awmae,5,0.25,0.0,1.0,0.5,2.984359595629806,1.0221502919522722,0.11659050520436659,0.5972328002030972,0.21363290175171362
bivar_poisson_expected_awmae,4,1.0,0.03,1.0,0.0,2.9843904236637813,1.0194211728865195,0.10745112972835745,0.6009774054328509,0.20893627824320893
bivar_poisson_expected_awmae,5,0.0,0.0,1.0,0.5,2.984577614415965,1.023038842345773,0.1172886519421173,0.5964711855800965,0.21471185580096472
bivar_poisson_expected_awmae,4,0.25,0.15,1.0,0.25,2.984779069601364,1.0202779893373952,0.11538461538461539,0.5964077176948465,0.21344249809596344
bivar_poisson_expected_awmae,4,0.25,0.06,1.0,0.25,2.984898999946137,1.0204683929931455,0.11532114749936533,0.5975501396293476,0.21242701193196242
bivar_poisson_expected_awmae,4,0.5,0.03,1.0,0.5,2.984905248521325,1.0223724295506473,0.11697131251586697,0.5979944148260979,0.21388677329271388
bivar_poisson_expected_awmae,5,0.25,0.03,1.0,0.5,2.9850481255582118,1.0221502919522722,0.11665397308961666,0.5964711855800965,0.21344249809596344
bivar_poisson_expected_awmae,5,0.25,0.0,1.0,0.25,2.98517334052667,1.018976897689769,0.1164001015486164,0.5994541761868495,0.21318862655496318
bivar_poisson_expected_awmae,4,1.0,0.0,1.0,0.0,2.985177994951178,1.0197702462553948,0.10764153338410765,0.6013582127443513,0.20893627824320893
bivar_poisson_expected_awmae,4,0.25,0.1,1.0,0.0,2.9853594410511097,1.020912668189896,0.10884742320385885,0.5981848184818482,0.21255394770246255
bivar_poisson_expected_awmae,4,0.75,0.03,1.0,0.0,2.9853871636398828,1.0198654480832698,0.10878395531860878,0.6007870017771008,0.21096725057121096
bivar_poisson_expected_awmae,4,0.25,0.03,1.0,0.25,2.985421032686741,1.0213886773292713,0.11551155115511551,0.5987560294490988,0.2133155623254633
bivar_poisson_expected_awmae,4,0.25,0.1,0.0,0.5,2.9854595433902333,1.0191355674028941,0.12306422949987307,0.5663239400863164,0.24485910129474486
bivar_poisson_expected_awmae,4,0.0,0.1,1.0,0.25,2.986226550891644,1.0222137598375223,0.11627316577811628,0.597042396547347,0.21502919522721503
bivar_poisson_expected_awmae,4,0.0,0.03,1.0,0.25,2.986608923362,1.022118558009647,0.11659050520436659,0.5979309469408479,0.2143945163747144
bivar_poisson_expected_awmae,4,0.5,0.1,1.0,0.5,2.986625717822842,1.0222454937801473,0.11646356943386646,0.595963442498096,0.21363290175171362
bivar_poisson_expected_awmae,4,0.25,0.15,0.0,0.5,2.986761583536961,1.016914191419142,0.12414318354912414,0.5642929677583143,0.2454937801472455
bivar_poisson_expected_awmae,4,0.5,0.06,1.0,0.5,2.9870576431438556,1.0224676313785224,0.1169078446306169,0.5967885250063468,0.21414064483371414
bivar_poisson_expected_awmae,4,0.0,0.06,1.0,0.25,2.9871940273820585,1.0222137598375223,0.1164001015486164,0.5973597359735974,0.2145849200304646
bivar_poisson_expected_awmae,4,0.5,0.03,1.0,0.0,2.987310154854283,1.021007870017771,0.10916476263010917,0.6000253871541,0.21115765422696114
bivar_poisson_expected_awmae,4,0.25,0.06,1.0,0.5,2.9878361416836867,1.0235783193703987,0.11703478040111703,0.595963442498096,0.21395024117796396
bivar_poisson_expected_awmae,4,0.0,0.0,1.0,0.25,2.9879511399406584,1.0226897689768977,0.11684437674536684,0.5986290936785986,0.21477532368621477
bivar_poisson_expected_awmae,4,0.25,0.1,1.0,0.5,2.9880517193315166,1.0235148514851484,0.11766945925361767,0.5953922315308454,0.2145214521452145
bivar_poisson_expected_awmae,4,0.25,0.03,1.0,0.5,2.988240309201537,1.0242764661081494,0.11684437674536684,0.5969154607768469,0.21414064483371414
bivar_poisson_expected_awmae,5,0.0,0.15,1.0,0.5,2.988415969585083,1.022055090124397,0.11843107387661843,0.5938690022848438,0.21598121350596597
bivar_poisson_expected_awmae,4,0.5,0.0,1.0,0.0,2.9884636052022593,1.0216742828128966,0.10884742320385885,0.6003427265803504,0.2110941863417111
bivar_poisson_expected_awmae,4,0.25,0.06,1.0,0.0,2.988641295637908,1.0225628332063976,0.10878395531860878,0.5992637725310993,0.21274435135821274
bivar_poisson_expected_awmae,4,0.75,0.0,1.0,0.0,2.9887702345083453,1.0206905305915206,0.1084031480071084,0.6006600660066007,0.2098882965219599
bivar_poisson_expected_awmae,4,0.25,0.15,1.0,0.5,2.9888866604912034,1.0227532368621477,0.11855800964711856,0.5946940847930947,0.2156004061944656
bivar_poisson_expected_awmae,4,0.25,0.0,1.0,0.5,2.988910922422645,1.0242764661081494,0.11659050520436659,0.5972962680883473,0.21356943386646357
bivar_poisson_expected_awmae,5,0.0,0.1,1.0,0.5,2.9890553357547702,1.0226263010916476,0.11785986290936785,0.594059405940594,0.21483879157146485
bivar_poisson_expected_awmae,4,0.0,0.15,1.0,0.0,2.989802364057181,1.0217377506981467,0.11151307438436152,0.5974232038588474,0.2133790302107134
bivar_poisson_expected_awmae,4,0.25,0.03,1.0,0.0,2.9903006725983987,1.023038842345773,0.10865701954810866,0.5993272404163493,0.21172886519421172
bivar_poisson_expected_awmae,4,0.0,0.06,1.0,0.5,2.990661656744425,1.0255775577557755,0.11805026656511805,0.5958999746128459,0.21534653465346534
bivar_poisson_expected_awmae,5,0.5,0.15,1.0,0.0,2.9907656154170486,1.019008631632394,0.1066895151053567,0.5992003046458492,0.20944402132520945
bivar_poisson_expected_awmae,5,0.25,0.15,1.0,0.0,2.9909517643132957,1.0193577050012694,0.10656257933485656,0.5978674790555979,0.2103960396039604
bivar_poisson_expected_awmae,4,0.0,0.03,1.0,0.5,2.9910769682424614,1.026021832952526,0.11798679867986799,0.5962807819243463,0.2156004061944656
bivar_poisson_expected_awmae,5,0.0,0.0,1.0,0.25,2.991431808495782,1.0212300076161462,0.11671744097486672,0.5985656257933486,0.2133790302107134
bivar_poisson_expected_awmae,5,0.5,0.1,1.0,0.0,2.991567490079125,1.0201827875095202,0.10675298299060676,0.6004696623508504,0.20976136075145976
bivar_poisson_expected_awmae,5,0.0,0.15,1.0,0.25,2.9917193682294045,1.0208492003046459,0.11684437674536684,0.5960903782685961,0.21502919522721503
bivar_poisson_expected_awmae,4,0.0,0.0,1.0,0.5,2.9918760694234057,1.0263709063214013,0.11798679867986799,0.5969154607768469,0.2156004061944656
bivar_poisson_expected_awmae,5,0.75,0.15,1.0,0.0,2.9919159085695606,1.0199606499111449,0.10599136836760599,0.6005965981213506,0.20842853516120843
bivar_poisson_expected_awmae,4,0.0,0.1,1.0,0.0,2.991937968417355,1.023070576288398,0.11113226707286113,0.5981213505965981,0.2133155623254633
bivar_poisson_expected_awmae,5,0.0,0.03,1.0,0.25,2.99216401230634,1.021039603960396,0.11671744097486672,0.5978674790555979,0.21356943386646357
bivar_poisson_expected_awmae,5,0.0,0.1,1.0,0.25,2.9923455606954525,1.0214838791571466,0.11595582635186595,0.5965346534653465,0.21344249809596344
bivar_poisson_expected_awmae,4,0.0,0.15,1.0,0.25,2.9923956016185898,1.022118558009647,0.11620969789286621,0.5947575526783447,0.2145849200304646
bivar_poisson_expected_awmae,5,0.0,0.06,1.0,0.25,2.9925044178020985,1.0217377506981467,0.11627316577811628,0.5978040111703478,0.21395024117796396
bivar_poisson_expected_awmae,4,0.25,0.0,1.0,0.0,2.9932602143661766,1.023959126681899,0.10846661589235847,0.5995176440720995,0.21153846153846154
bivar_poisson_expected_awmae,5,0.0,0.03,0.0,0.5,2.9935251023678418,1.0177075399847677,0.12116019294237117,0.5615638486925616,0.24447829398324447
bivar_poisson_expected_awmae,5,0.0,0.0,0.0,0.5,2.9938077361892765,1.0186595582635187,0.12147753236862148,0.5628966742828129,0.24473216552424473
bivar_poisson_expected_awmae,5,0.75,0.1,1.0,0.0,2.993986689309171,1.0206587966488956,0.10618177202335619,0.6009774054328509,0.20804772784970804
bivar_poisson_expected_awmae,4,0.0,0.1,1.0,0.5,2.9942833134363394,1.0254188880426505,0.11836760599136836,0.5945036811373445,0.21547347042396547
bivar_poisson_expected_awmae,4,0.0,0.15,1.0,0.5,2.9944201968770234,1.0246890073622748,0.11957349581111958,0.593932470170094,0.21725057121096725
bivar_poisson_expected_awmae,5,0.25,0.1,1.0,0.0,2.9948050691377155,1.0212617415587713,0.10656257933485656,0.598946433104849,0.2107133790302107
bivar_poisson_expected_awmae,5,0.25,0.06,1.0,0.0,2.994850153461392,1.021896420411272,0.10681645087585681,0.6000253871541,0.21045950748921047
bivar_poisson_expected_awmae,4,0.0,0.06,1.0,0.0,2.994939828182093,1.024022594567149,0.11113226707286113,0.5985021579080985,0.21306169078446305
bivar_poisson_expected_awmae,5,0.75,0.06,1.0,0.0,2.9956807612135967,1.0210713379030212,0.10618177202335619,0.6011043412033511,0.2076034526529576
bivar_poisson_expected_awmae,5,0.5,0.06,1.0,0.0,2.9961078560454664,1.0214204112718963,0.107006854531607,0.6007235338918507,0.2095074892104595
bivar_poisson_expected_awmae,5,0.0,0.06,0.0,0.5,2.9970743822081913,1.0175171363290174,0.12147753236862148,0.5604848946433105,0.24492256917999491
bivar_poisson_expected_awmae,5,0.0,0.15,1.0,0.0,2.9974677423369043,1.0222454937801473,0.10757806549885758,0.5979309469408479,0.21166539730896167
bivar_poisson_expected_awmae,5,1.0,0.15,1.0,0.0,2.9978932143476795,1.021864686468647,0.10370652449860371,0.6005965981213506,0.20557248032495556
bivar_poisson_expected_awmae,5,0.75,0.03,1.0,0.0,2.9979712539692494,1.0216425488702716,0.10586443259710586,0.6012312769738513,0.20684183802995684
bivar_poisson_expected_awmae,5,0.25,0.03,1.0,0.0,2.9990234025965976,1.023102310231023,0.10681645087585681,0.60008885503935,0.21033257171871034
bivar_poisson_expected_awmae,4,0.0,0.03,1.0,0.0,2.9996361238741964,1.0257362274689008,0.11087839553186088,0.5986290936785986,0.212998222899213
bivar_poisson_expected_awmae,5,0.5,0.03,1.0,0.0,3.0001125109370017,1.0224358974358974,0.10694338664635694,0.6007235338918507,0.20906321401370906
bivar_poisson_expected_awmae,5,0.0,0.1,0.0,0.5,3.0001334162638065,1.0172632647880173,0.12192180756537192,0.5595328763645595,0.24504950495049505
bivar_poisson_expected_awmae,5,1.0,0.1,1.0,0.0,3.0004534766645037,1.0228167047473977,0.10383346026910384,0.6014851485148515,0.2051916730134552
bivar_poisson_expected_awmae,4,0.0,0.0,1.0,0.0,3.0013293365380047,1.0264661081492765,0.11119573495811119,0.5991368367605991,0.21312515866971313
bivar_poisson_expected_awmae,5,0.0,0.1,1.0,0.0,3.0019753135801497,1.0237052551408987,0.10745112972835745,0.5984386900228484,0.21096725057121096
bivar_poisson_expected_awmae,4,0.0,0.03,0.0,0.5,3.0020380167859617,1.0225628332063976,0.12173140390962173,0.5625158669713125,0.24523990860624523
bivar_poisson_expected_awmae,5,0.75,0.0,1.0,0.0,3.0022756480355373,1.0225310992637726,0.10554709317085555,0.6010408733181011,0.2060802234069561
bivar_poisson_expected_awmae,5,0.5,0.0,1.0,0.0,3.003598076080267,1.022943640517898,0.10745112972835745,0.6005965981213506,0.20861893881695862
bivar_poisson_expected_awmae,5,0.25,0.0,1.0,0.0,3.0036672867869414,1.0242764661081494,0.10637217567910637,0.6001523229246002,0.2095074892104595
bivar_poisson_expected_awmae,4,0.0,0.0,0.0,0.5,3.0042926817378937,1.024149530337649,0.1210967250571211,0.563087077938563,0.24492256917999491
bivar_poisson_expected_awmae,5,1.0,0.06,1.0,0.0,3.004498592093649,1.0237052551408987,0.10345265295760345,0.6012947448591013,0.20404925107895405
bivar_poisson_expected_awmae,5,0.0,0.15,0.0,0.5,3.0050429091022175,1.0163112465092663,0.12211221122112212,0.5575019040365575,0.244986037065245
bivar_poisson_expected_awmae,5,1.0,0.03,1.0,0.0,3.005242044064529,1.0238321909113988,0.10345265295760345,0.6011678090886011,0.20404925107895405
bivar_poisson_expected_awmae,4,0.0,0.06,0.0,0.5,3.005448336438897,1.0221502919522722,0.12198527545062199,0.5610561056105611,0.24511297283574512
bivar_poisson_expected_awmae,5,0.0,0.06,1.0,0.0,3.0061889083185886,1.0249111449606498,0.10770500126935771,0.5990733688753491,0.21064991114496065
bivar_poisson_expected_awmae,4,0.0,0.1,0.0,0.5,3.0071561088110452,1.0213569433866463,0.1224930185326225,0.55997715156131,0.24562071591774562
bivar_poisson_expected_awmae,5,0.0,0.03,1.0,0.0,3.007196732187597,1.0256092916984005,0.10757806549885758,0.5995176440720995,0.2105864432597106
bivar_poisson_expected_awmae,5,1.0,0.0,1.0,0.0,3.008443954160442,1.025006346788525,0.103008377760853,0.6011678090886011,0.2036049758822036
bivar_poisson_expected_awmae,5,0.0,0.0,1.0,0.0,3.0087071864244446,1.0258948971820259,0.10833968012185834,0.6000253871541,0.2109037826859609
bivar_poisson_expected_awmae,4,0.0,0.15,0.0,0.5,3.0130135543144085,1.0204366590505205,0.12242955064737243,0.5575019040365575,0.244986037065245
bivar_poisson_expected_awmae,5,0.75,0.15,1.75,0.5,3.0177077552116627,1.0254823559279005,0.1151942117288652,0.6005965981213506,0.20525514089870525
bivar_poisson_expected_awmae,5,0.5,0.15,1.75,0.5,3.018929944184499,1.0268469154607769,0.11474993653211475,0.6004061944656004,0.20582635186595583
bivar_poisson_expected_awmae,5,1.0,0.15,1.75,0.5,3.0191741684386564,1.0242129982228991,0.11487687230261488,0.6007235338918507,0.2051916730134552
bivar_poisson_expected_awmae,5,0.25,0.15,1.75,0.5,3.019939659016656,1.0282749428789033,0.11551155115511551,0.6002157908098502,0.20665143437420666
bivar_poisson_expected_awmae,5,0.5,0.1,1.75,0.5,3.020470956268265,1.0275133282559026,0.11443259710586444,0.6007235338918507,0.2056994160954557
bivar_poisson_expected_awmae,5,0.5,0.06,1.75,0.5,3.020728129828059,1.0275450621985276,0.11525767961411526,0.6012312769738513,0.206016755521706
bivar_poisson_expected_awmae,5,0.25,0.1,1.75,0.5,3.021205000550097,1.0287826859609037,0.11525767961411526,0.6007870017771008,0.20614369129220614
bivar_poisson_expected_awmae,5,0.75,0.1,1.75,0.5,3.0216252927324607,1.0261805026656512,0.11551155115511551,0.6006600660066007,0.2051916730134552
bivar_poisson_expected_awmae,4,0.75,0.15,1.75,0.5,3.0220342842692562,1.0275133282559026,0.11487687230261488,0.6004696623508504,0.205001269357705
bivar_poisson_expected_awmae,5,0.5,0.03,1.75,0.5,3.0225261192023622,1.027894135567403,0.11487687230261488,0.6012312769738513,0.20512820512820512
bivar_poisson_expected_awmae,4,0.75,0.1,1.75,0.5,3.0232013587024986,1.0282749428789033,0.11449606499111449,0.6008504696623509,0.2043031226199543
bivar_poisson_expected_awmae,5,0.0,0.15,1.75,0.5,3.0233237604263388,1.0307501904036558,0.11614623000761615,0.6001523229246002,0.20836506727595835
bivar_poisson_expected_awmae,5,1.0,0.1,1.75,0.5,3.0233411766781453,1.0255458238131505,0.11481340441736482,0.6016755521706016,0.20512820512820512
bivar_poisson_expected_awmae,4,0.5,0.06,1.75,0.5,3.023457602627512,1.0295443005839044,0.1151942117288652,0.6012947448591013,0.20544554455445543
bivar_poisson_expected_awmae,4,0.5,0.1,1.75,0.5,3.02347887555657,1.0294808326986544,0.11481340441736482,0.6006600660066007,0.2056994160954557
bivar_poisson_expected_awmae,4,1.0,0.0,1.75,0.5,3.0235086547108128,1.0271642548870272,0.11290936785986291,0.6021832952526022,0.20157400355420158
bivar_poisson_expected_awmae,4,0.5,0.15,1.75,0.5,3.0235544035650688,1.029163493272404,0.11487687230261488,0.6003427265803504,0.20620715917745622
bivar_poisson_expected_awmae,4,1.0,0.06,1.75,0.5,3.0237206873070566,1.0277354658542777,0.11329017517136329,0.602056359482102,0.20303376491495304
bivar_poisson_expected_awmae,5,0.75,0.06,1.75,0.5,3.0237360263618993,1.026910383346027,0.1151942117288652,0.6013582127443513,0.20474739781670476
bivar_poisson_expected_awmae,4,1.0,0.1,1.75,0.5,3.023936624337553,1.0275450621985276,0.11367098248286367,0.6018024879411018,0.2037953795379538
bivar_poisson_expected_awmae,4,1.0,0.03,1.75,0.5,3.02394278917142,1.027798933739528,0.11278243208936278,0.6023102310231023,0.2023990860624524
bivar_poisson_expected_awmae,5,1.0,0.06,1.75,0.5,3.023954922275124,1.0257996953541508,0.11424219345011424,0.6017390200558518,0.20423965473470423
bivar_poisson_expected_awmae,4,0.25,0.15,1.75,0.5,3.0239617525719837,1.0304011170347804,0.11582889058136583,0.6002157908098502,0.20658796648895658
bivar_poisson_expected_awmae,4,1.0,0.15,1.75,0.5,3.024006213872663,1.0271325209444022,0.11367098248286367,0.6006600660066007,0.20373191165270374
bivar_poisson_expected_awmae,5,0.25,0.06,1.75,0.5,3.0245154768896905,1.0296712363544047,0.11474993653211475,0.6008504696623509,0.20595328763645596
bivar_poisson_expected_awmae,5,0.75,0.03,1.75,0.5,3.0245198158620887,1.0274815943132776,0.11506727595836506,0.6014851485148515,0.20455699416095455
bivar_poisson_expected_awmae,5,1.0,0.03,1.75,0.5,3.0246936414818117,1.0261170347804012,0.11367098248286367,0.601929423711602,0.20347804011170348
bivar_poisson_expected_awmae,4,1.0,0.15,1.75,0.25,3.024938021446763,1.0263074384361512,0.10878395531860878,0.6018024879411018,0.20036811373445038
bivar_poisson_expected_awmae,4,0.75,0.15,1.75,0.25,3.0251004062676023,1.0266882457476516,0.10967250571210967,0.6007870017771008,0.2013835998984514
bivar_poisson_expected_awmae,4,0.5,0.03,1.75,0.5,3.025279063074732,1.0297347042396547,0.11506727595836506,0.6011043412033511,0.20474739781670476
bivar_poisson_expected_awmae,5,1.0,0.0,1.75,0.5,3.0253524561081666,1.0263074384361512,0.1136075145976136,0.6021198273673521,0.2030972328002031
bivar_poisson_expected_awmae,4,0.75,0.06,1.75,0.5,3.0254233933564185,1.028909621731404,0.11487687230261488,0.6014851485148515,0.20443005839045442
bivar_poisson_expected_awmae,4,0.5,0.0,1.75,0.5,3.025573875170589,1.0295125666412794,0.11462300076161462,0.6011043412033511,0.20398578319370397
bivar_poisson_expected_awmae,5,0.5,0.0,1.75,0.5,3.0257613454895766,1.0284336125920284,0.11474993653211475,0.6009139375476009,0.2044935262757045
bivar_poisson_expected_awmae,5,0.0,0.1,1.75,0.5,3.026370160355326,1.0316070068545315,0.11532114749936533,0.6004061944656004,0.20684183802995684
bivar_poisson_expected_awmae,5,0.25,0.03,1.75,0.5,3.0264278886723956,1.030052043665905,0.11474993653211475,0.6011043412033511,0.20582635186595583
bivar_poisson_expected_awmae,5,0.75,0.0,1.75,0.5,3.026818314045726,1.028021071337903,0.11474993653211475,0.6014851485148515,0.20404925107895405
bivar_poisson_expected_awmae,4,0.75,0.03,1.75,0.5,3.027136291182095,1.0293221629855294,0.11443259710586444,0.6013582127443513,0.20404925107895405
bivar_poisson_expected_awmae,4,0.25,0.1,1.75,0.5,3.0273982544550764,1.0315752729119065,0.11525767961411526,0.6006600660066007,0.20646103071845645
bivar_poisson_expected_awmae,4,0.0,0.15,1.75,0.5,3.0277481474907177,1.0327494287890326,0.11608276212236608,0.6001523229246002,0.20741304899720742
bivar_poisson_expected_awmae,5,0.0,0.06,1.75,0.5,3.0282249364391753,1.0317339426250318,0.11614623000761615,0.6010408733181011,0.2070957095709571
bivar_poisson_expected_awmae,4,0.75,0.0,1.75,0.5,3.028290403111705,1.0296712363544047,0.11405178979436405,0.6015486164001016,0.20335110434120335
bivar_poisson_expected_awmae,5,0.25,0.0,1.75,0.5,3.02943104236084,1.0305915206905305,0.11462300076161462,0.6007870017771008,0.2055090124397055
bivar_poisson_expected_awmae,4,0.5,0.15,1.75,0.25,3.029468353828251,1.027989337395278,0.11208428535161208,0.6000253871541,0.2032876364559533
bivar_poisson_expected_awmae,4,0.0,0.1,1.75,0.5,3.0295252664882977,1.0332889058136583,0.1157019548108657,0.6004696623508504,0.2067783701447068
bivar_poisson_expected_awmae,5,0.75,0.15,1.75,0.25,3.029589411946378,1.0255775577557755,0.10960903782685961,0.6011678090886011,0.19992383853769993
bivar_poisson_expected_awmae,4,0.25,0.15,1.75,0.25,3.0296343194483595,1.0296077684691547,0.11278243208936278,0.6005331302361006,0.2048743335872049
bivar_poisson_expected_awmae,4,0.75,0.06,1.75,0.25,3.029638110400706,1.0284018786494034,0.10954556994160955,0.6018024879411018,0.2003046458492003
bivar_poisson_expected_awmae,4,0.75,0.1,1.75,0.25,3.0296941736662863,1.0281797410510283,0.10954556994160955,0.6016120842853516,0.2006854531607007
bivar_poisson_expected_awmae,4,0.25,0.06,1.75,0.5,3.0298114340083426,1.0318608783955319,0.11513074384361513,0.6007870017771008,0.2056994160954557
bivar_poisson_expected_awmae,4,0.0,0.06,1.75,0.5,3.0300084790213133,1.033066768215283,0.11601929423711602,0.6008504696623509,0.20658796648895658
bivar_poisson_expected_awmae,4,1.0,0.1,1.75,0.25,3.0303762497899713,1.0277354658542777,0.10846661589235847,0.601992891596852,0.19928915968519928
bivar_poisson_expected_awmae,4,0.5,0.1,1.75,0.25,3.030728219239724,1.0283066768215283,0.11195734958111196,0.6009774054328509,0.20277989337395277
bivar_poisson_expected_awmae,4,0.25,0.03,1.75,0.5,3.030952768836026,1.0321464838791572,0.11494034018786493,0.6009139375476009,0.20538207666920538
bivar_poisson_expected_awmae,4,0.75,0.03,1.75,0.25,3.0310492507312525,1.0286874841330287,0.10916476263010917,0.6018659558263518,0.1994160954556994
bivar_poisson_expected_awmae,5,1.0,0.15,1.75,0.25,3.031440029461427,1.0257996953541508,0.10833968012185834,0.601992891596852,0.19852754506219852
bivar_poisson_expected_awmae,5,0.0,0.03,1.75,0.5,3.0319990406428396,1.0323368875349073,0.11589235846661589,0.6006600660066007,0.20658796648895658
bivar_poisson_expected_awmae,5,0.75,0.1,1.75,0.25,3.032401244232102,1.0265613099771516,0.10922823051535922,0.601992891596852,0.1994795633409495
bivar_poisson_expected_awmae,4,0.75,0.0,1.75,0.25,3.0326038812088076,1.0293538969281544,0.10948210205635948,0.6023102310231023,0.1994160954556994
bivar_poisson_expected_awmae,4,0.5,0.15,1.75,0.0,3.0326237297570033,1.0277037319116527,0.10599136836760599,0.6006600660066007,0.1985910129474486
bivar_poisson_expected_awmae,4,1.0,0.06,1.75,0.25,3.0326349742413083,1.028148007108403,0.10884742320385885,0.602056359482102,0.19935262757044936
bivar_poisson_expected_awmae,4,0.0,0.03,1.75,0.5,3.03279366462311,1.0336379791825336,0.11589235846661589,0.6005331302361006,0.20633409494795632
bivar_poisson_expected_awmae,4,1.0,0.15,1.75,0.0,3.0328984421763083,1.0264661081492765,0.10643564356435643,0.6021198273673521,0.19763899466869764
bivar_poisson_expected_awmae,4,0.75,0.15,1.75,0.0,3.0329352540367824,1.0274815943132776,0.10662604722010663,0.6018659558263518,0.19916222391469915
bivar_poisson_expected_awmae,4,0.25,0.15,1.75,0.0,3.0330916766455496,1.0293538969281544,0.10662604722010663,0.6007870017771008,0.20106626047220105
bivar_poisson_expected_awmae,4,0.25,0.0,1.75,0.5,3.033171449193607,1.0324955572480325,0.11462300076161462,0.6004696623508504,0.2048108657019548
bivar_poisson_expected_awmae,5,0.5,0.15,1.75,0.25,3.0334263277552203,1.0271959888296522,0.11068799187611068,0.6002157908098502,0.2017009393247017
bivar_poisson_expected_awmae,5,0.0,0.0,1.75,0.5,3.0334375642534823,1.0325272911906576,0.11614623000761615,0.6004696623508504,0.20620715917745622
bivar_poisson_expected_awmae,4,0.0,0.15,1.75,0.25,3.0336147112952343,1.0313214013709062,0.11335364305661336,0.59996191926885,0.2055090124397055
bivar_poisson_expected_awmae,5,0.75,0.06,1.75,0.25,3.0344266396817523,1.026910383346027,0.10897435897435898,0.6018659558263518,0.19878141660319879
bivar_poisson_expected_awmae,4,0.25,0.1,1.75,0.25,3.035101671236715,1.0309405940594059,0.11246509266311247,0.6007235338918507,0.2037953795379538
bivar_poisson_expected_awmae,4,0.0,0.0,1.75,0.5,3.035126487302529,1.034018786494034,0.11595582635186595,0.6004696623508504,0.20614369129220614
bivar_poisson_expected_awmae,5,0.5,0.1,1.75,0.25,3.035129883635504,1.0274498603706526,0.11068799187611068,0.6011043412033511,0.20087585681645087
bivar_poisson_expected_awmae,4,0.5,0.06,1.75,0.25,3.0355589974981334,1.0296395024117797,0.11113226707286113,0.6006600660066007,0.20163747143945163
bivar_poisson_expected_awmae,5,0.0,0.15,1.75,0.25,3.0356388543976403,1.0292269611576543,0.1136075145976136,0.60008885503935,0.20385884742320387
bivar_poisson_expected_awmae,4,0.5,0.03,1.75,0.25,3.035688344481169,1.0297664381822798,0.1104975882203605,0.6013582127443513,0.20106626047220105
bivar_poisson_expected_awmae,4,1.0,0.03,1.75,0.25,3.035863327371612,1.029036557501904,0.1085935516628586,0.6025006346788525,0.19878141660319879
bivar_poisson_expected_awmae,4,0.0,0.1,1.75,0.25,3.0364285128161232,1.0318608783955319,0.11386138613861387,0.6007235338918507,0.20531860878395533
bivar_poisson_expected_awmae,5,0.5,0.06,1.75,0.25,3.0370693763981365,1.028021071337903,0.1103071845646103,0.6013582127443513,0.20043158161970043
bivar_poisson_expected_awmae,5,1.0,0.1,1.75,0.25,3.0373902241535187,1.0274815943132776,0.10764153338410765,0.602056359482102,0.19782939832444782
bivar_poisson_expected_awmae,4,1.0,0.0,1.75,0.25,3.037533299971994,1.0294808326986544,0.10853008377760853,0.6027545062198527,0.19884488448844884
bivar_poisson_expected_awmae,5,0.25,0.15,1.75,0.25,3.037807166569476,1.0295443005839044,0.11183041381061183,0.6002157908098502,0.2025894897182026
bivar_poisson_expected_awmae,4,0.5,0.0,1.75,0.25,3.037827205120173,1.0306867225184058,0.10998984513835999,0.6015486164001016,0.2003046458492003
bivar_poisson_expected_awmae,4,0.5,0.1,1.75,0.0,3.0380894091225445,1.028973089616654,0.10643564356435643,0.6010408733181011,0.1985910129474486
bivar_poisson_expected_awmae,5,0.75,0.03,1.75,0.25,3.0382523630175173,1.0285288144199036,0.10814927646610815,0.6021832952526022,0.1982102056359482
bivar_poisson_expected_awmae,4,0.75,0.1,1.75,0.0,3.03873000409536,1.0292904290429044,0.10643564356435643,0.6023102310231023,0.19878141660319879
