mode,max_score,draw_margin,outcome_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
outcome_aware,4,0.3,0.1,0.06,0.0,3.0112997033068756,1.0067910637217568,0.10376999238385377,0.5611195734958111,0.2322924600152323
outcome_aware,4,0.2,0.1,0.1,0.06,3.0113038121654756,1.0053630363036303,0.10351612084285351,0.5595328763645595,0.23184818481848185
outcome_aware,4,0.3,0.1,0.06,0.01,3.011432416227445,1.0064102564102564,0.10376999238385377,0.5608022340695608,0.23222899212998224
outcome_aware,4,0.1,0.1,0.1,0.06,3.0117495730717567,1.0055851739020056,0.10307184564610307,0.5593424727088093,0.23121350596598123
outcome_aware,5,0.1,0.1,0.06,0.03,3.0119011392690203,1.0074892104595075,0.10078700177710079,0.5615638486925616,0.2291190657527291
outcome_aware,5,0.0,0.1,0.1,0.01,3.011979713329432,1.0090441736481341,0.10027925869510028,0.5628966742828129,0.22861132267072862
outcome_aware,5,0.2,0.1,0.03,0.03,3.011980662085652,1.0067275958365067,0.10199289159685199,0.5612465092663113,0.23083269865448083
outcome_aware,4,0.3,0.1,0.0,0.03,3.0122695758998344,1.0053630363036303,0.1051028179741051,0.5595328763645595,0.23425996445798425
outcome_aware,5,0.0,0.1,0.06,0.06,3.012490849129994,1.0067910637217568,0.10066006600660066,0.5605483625285606,0.2291825336379792
outcome_aware,5,0.2,0.1,0.03,0.06,3.012897544266668,1.0056169078446306,0.10231023102310231,0.5596598121350597,0.23076923076923078
outcome_aware,5,0.0,0.1,0.1,0.03,3.0131192659376813,1.0082508250825082,0.10034272658035034,0.5618177202335618,0.22861132267072862
outcome_aware,5,0.2,0.1,0.06,0.03,3.0132498826358107,1.0074574765168824,0.10116780908860117,0.5612465092663113,0.22994414826097995
outcome_aware,4,0.3,0.1,0.03,0.03,3.013288124840681,1.0056803757298807,0.10472201066260473,0.5595328763645595,0.23375222137598375
outcome_aware,5,0.1,0.1,0.1,0.0,3.0133226398757427,1.0092345773038842,0.10046966235085047,0.563087077938563,0.22867479055597867
outcome_aware,4,0.3,0.1,0.03,0.06,3.0133879709720404,1.0044110180248793,0.10516628585935517,0.5583269865448083,0.2338156892612338
outcome_aware,4,0.3,0.1,0.1,0.01,3.013599733613776,1.0073940086316324,0.10326224930185327,0.5609291698400609,0.23153084539223154
outcome_aware,4,0.3,0.1,0.06,0.03,3.0136142736821654,1.006061183041381,0.10389692815435389,0.5596598121350597,0.2328002030972328
outcome_aware,4,0.3,0.1,0.1,0.0,3.013645236902446,1.0077113480578828,0.10357958872810358,0.5616273165778116,0.23216552424473216
outcome_aware,5,0.2,0.1,0.1,0.01,3.0139945136941515,1.0089172378776339,0.10066006600660066,0.5623254633155623,0.2291190657527291
outcome_aware,5,0.2,0.1,0.0,0.06,3.0141464461868477,1.0051726326478803,0.10281797410510282,0.5588981975120589,0.23153084539223154
outcome_aware,5,0.2,0.1,0.1,0.0,3.0141565121235967,1.0092028433612592,0.10097740543285098,0.563023610053313,0.22956334094947956
outcome_aware,5,0.1,0.1,0.06,0.06,3.014231667834653,1.0066641279512567,0.10072353389185072,0.5599136836760599,0.22892866209697893
outcome_aware,5,0.1,0.1,0.1,0.01,3.0142502582634374,1.0091076415333842,0.10021579080985021,0.5622619954303123,0.2282939832444783
outcome_aware,5,0.2,0.1,0.1,0.03,3.014628488842078,1.0081238893120081,0.10072353389185072,0.5613099771515613,0.22899212998222898
outcome_aware,5,0.1,0.1,0.1,0.03,3.014682472946755,1.0082825590251332,0.10027925869510028,0.5612465092663113,0.2282939832444783
outcome_aware,4,0.3,0.1,0.0,0.06,3.0150802003274677,1.003998476770754,0.10573749682660574,0.5574384361513074,0.2345773038842346
outcome_aware,4,0.3,0.1,0.06,0.06,3.0151436801397193,1.0051726326478803,0.10408733181010409,0.5583904544300584,0.23254633155623256
outcome_aware,4,0.4,0.1,0.0,0.01,3.0151965761521273,1.005013962934755,0.10535668951510535,0.5588981975120589,0.23425996445798425
outcome_aware,5,0.3,0.1,0.0,0.01,3.015501831351175,1.0066323940086317,0.10288144199035289,0.5607387661843107,0.23134044173648133
outcome_aware,5,0.2,0.1,0.06,0.06,3.015631110821208,1.0065371921807564,0.10123127697385123,0.5596598121350597,0.22975374460522976
outcome_aware,4,0.3,0.1,0.1,0.03,3.0159179937836713,1.0068862655496318,0.1033891850723534,0.5597232800203097,0.23153084539223154
outcome_aware,5,0.3,0.1,0.0,0.0,3.0165482492318985,1.0071718710332571,0.10281797410510282,0.5609291698400609,0.23095963442498096
outcome_aware,5,0.3,0.1,0.03,0.01,3.0165636188174516,1.0073622746890074,0.10256410256410256,0.5608657019548109,0.2307057628839807
outcome_aware,5,0.0,0.1,0.1,0.06,3.0165909265035675,1.0068862655496318,0.10085046966235085,0.5597232800203097,0.22854785478547854
outcome_aware,4,0.4,0.1,0.0,0.0,3.0166400806867566,1.0056486417872557,0.10522975374460523,0.558961665397309,0.23362528560548362
outcome_aware,5,0.3,0.1,0.03,0.0,3.0166868602700982,1.0074892104595075,0.10262757044935263,0.5610561056105611,0.23057882711348057
outcome_aware,4,0.3,0.1,0.1,0.06,3.016748924360137,1.0054582381315054,0.10402386392485402,0.5583269865448083,0.23184818481848185
outcome_aware,4,0.4,0.1,0.03,0.0,3.0169379260701255,1.0058390454430057,0.10503935008885504,0.559025133282559,0.23318101040873318
outcome_aware,5,0.2,0.1,0.1,0.06,3.0170046334254903,1.0066323940086317,0.10123127697385123,0.5595328763645595,0.22899212998222898
outcome_aware,4,0.4,0.1,0.03,0.01,3.0171804725021207,1.0058073115003807,0.10497588220360497,0.5588347296268088,0.23337141406448336
outcome_aware,5,0.1,0.1,0.1,0.06,3.0174503943317714,1.0068545316070068,0.10078700177710079,0.5593424727088093,0.22835745112972836
outcome_aware,4,0.4,0.1,0.0,0.03,3.017660209087122,1.004887027164255,0.10561056105610561,0.5578827113480579,0.2345138359989845
outcome_aware,5,0.3,0.1,0.06,0.01,3.0176788201954245,1.0078382838283828,0.10161208428535161,0.5608022340695608,0.2294998730642295
outcome_aware,5,0.3,0.1,0.06,0.0,3.0177839287514927,1.0081873571972582,0.10161208428535161,0.5611195734958111,0.22956334094947956
outcome_aware,4,0.0,0.05,0.0,0.0,3.017869229598551,1.0046966235085046,0.10446813912160446,0.555978674790556,0.23324447829398323
outcome_aware,4,0.4,0.1,0.06,0.0,3.018010075520749,1.0065054582381314,0.10408733181010409,0.5590886011678091,0.23216552424473216
outcome_aware,4,0.0,0.05,0.03,0.0,3.0180183290694207,1.005013962934755,0.10427773546585428,0.5562325463315563,0.23286367098248287
outcome_aware,5,0.3,0.1,0.0,0.03,3.0183915792086284,1.0066006600660067,0.10294490987560294,0.5595328763645595,0.23146737750698146
outcome_aware,4,0.4,0.1,0.06,0.01,3.018680728406619,1.006188118811881,0.10408733181010409,0.5588981975120589,0.23222899212998224
outcome_aware,4,0.1,0.05,0.0,0.0,3.018825594756949,1.0044110180248793,0.1045950748921046,0.5554709317085554,0.23305407463823305
outcome_aware,5,0.3,0.1,0.03,0.06,3.0189587845385537,1.0055851739020056,0.10288144199035289,0.5583269865448083,0.23089616653973088
outcome_aware,4,0.0,0.05,0.06,0.0,3.019088238660248,1.00504569687738,0.10364305661335364,0.5561056105610561,0.2319116527037319
outcome_aware,5,0.3,0.1,0.03,0.03,3.0193403064645934,1.0068862655496318,0.10231023102310231,0.5595328763645595,0.23076923076923078
outcome_aware,4,0.0,0.05,0.0,0.01,3.0194185718190587,1.0043792840822543,0.1045950748921046,0.5550901243970551,0.23368875349073367
outcome_aware,4,0.4,0.1,0.06,0.03,3.01995303806314,1.0057121096725057,0.10434120335110435,0.558009647118558,0.23292713886773292
outcome_aware,4,0.4,0.1,0.03,0.03,3.019988343096719,1.0054265041888804,0.1051028179741051,0.5577557755775577,0.23387915714648388
outcome_aware,4,0.4,0.1,0.1,0.01,3.0200869081698243,1.0071718710332571,0.10357958872810358,0.5593424727088093,0.23165778116273167
outcome_aware,4,0.2,0.05,0.03,0.0,3.0200991877542482,1.00485529322163,0.10478547854785479,0.5556613353643056,0.23337141406448336
outcome_aware,4,0.4,0.1,0.03,0.06,3.0201005961873544,1.004061944656004,0.10567402894135568,0.5566133536430566,0.23387915714648388
outcome_aware,5,0.3,0.1,0.06,0.03,3.0201178703341975,1.0074892104595075,0.10167555217060167,0.5596598121350597,0.22994414826097995
outcome_aware,4,0.1,0.05,0.03,0.0,3.0201399745237927,1.005013962934755,0.10427773546585428,0.5555978674790556,0.23254633155623256
outcome_aware,4,0.0,0.05,0.0,0.03,3.0202262514749982,1.0038080731150039,0.10491241431835491,0.553947702462554,0.2341964965727342
outcome_aware,4,0.0,0.05,0.03,0.01,3.020241095588138,1.0046966235085046,0.10415079969535415,0.5551535922823052,0.23235592790048235
outcome_aware,4,0.1,0.05,0.0,0.01,3.020310982118157,1.004061944656004,0.10472201066260473,0.5545189134298045,0.2334983498349835
outcome_aware,5,0.3,0.1,0.1,0.01,3.0204250368906336,1.0090759075907592,0.1011043412033511,0.5609291698400609,0.2291190657527291
outcome_aware,4,0.2,0.05,0.0,0.0,3.020456494041707,1.0044744859101296,0.10478547854785479,0.5550901243970551,0.23375222137598375
outcome_aware,5,0.3,0.1,0.1,0.0,3.020562408896365,1.0093615130743843,0.10135821274435136,0.5616273165778116,0.22956334094947956
outcome_aware,4,0.2,0.05,0.06,0.0,3.020636714763124,1.005077430820005,0.10402386392485402,0.5558517390200558,0.23235592790048235
outcome_aware,4,0.4,0.1,0.06,0.06,3.0207886979053145,1.0047283574511297,0.10453160700685453,0.5568672251840568,0.23267326732673269
outcome_aware,4,0.4,0.1,0.1,0.0,3.0208146055015064,1.0075209444021325,0.10396039603960396,0.5597867479055598,0.23216552424473216
outcome_aware,4,0.2,0.05,0.0,0.01,3.020820194307749,1.003966742828129,0.10503935008885504,0.5543919776593044,0.23432343234323433
outcome_aware,5,0.3,0.1,0.0,0.06,3.0208263744322936,1.0052361005331303,0.1031987814166032,0.5574384361513074,0.2315943132774816
outcome_aware,4,0.1,0.05,0.06,0.0,3.0209615442593,1.0051726326478803,0.10357958872810358,0.5555978674790556,0.23165778116273167
outcome_aware,4,0.0,0.05,0.06,0.01,3.0209688172500506,1.00491876110688,0.1033891850723534,0.5552170601675552,0.23153084539223154
outcome_aware,4,0.0,0.05,0.1,0.01,3.021319327962288,1.005902513328256,0.10351612084285351,0.5565498857578065,0.2319116527037319
outcome_aware,4,0.1,0.05,0.0,0.03,3.0213738770554586,1.0035859355166286,0.10497588220360497,0.5533764914953033,0.23400609291698402
outcome_aware,5,0.4,0.1,0.0,0.01,3.0213953875945343,1.0062833206397563,0.1031987814166032,0.5588981975120589,0.23146737750698146
outcome_aware,5,0.3,0.1,0.06,0.06,3.021416315966756,1.0065689261233817,0.1018024879411018,0.5583904544300584,0.22988068037572987
outcome_aware,4,0.0,0.05,0.03,0.03,3.0214216888210896,1.003935008885504,0.10478547854785479,0.554011170347804,0.23324447829398323
outcome_aware,5,0.3,0.1,0.1,0.03,3.0214715247508446,1.0082825590251332,0.1011043412033511,0.5597232800203097,0.22886519421172888
outcome_aware,4,0.2,0.05,0.06,0.01,3.021484589440186,1.0047283574511297,0.10383346026910384,0.5551535922823052,0.23203858847423203
outcome_aware,4,0.2,0.05,0.03,0.01,3.02156559480168,1.0043792840822543,0.1045950748921046,0.5545823813150546,0.2328002030972328
outcome_aware,4,0.1,0.05,0.1,0.01,3.0215943027255556,1.005870779385631,0.10351612084285351,0.5564229499873065,0.23184818481848185
outcome_aware,4,0.2,0.05,0.1,0.01,3.0216845877156246,1.0058073115003807,0.10370652449860371,0.5564229499873065,0.23203858847423203
outcome_aware,4,0.4,0.1,0.0,0.06,3.02174697081626,1.0038398070576289,0.10624523990860625,0.555978674790556,0.23495811119573495
outcome_aware,4,0.2,0.05,0.0,0.03,3.021836867866721,1.0034272658035035,0.10542015740035542,0.5533130236100533,0.23483117542523482
outcome_aware,4,0.1,0.05,0.03,0.01,3.0220050041179034,1.0046014216806296,0.10415079969535415,0.5545189134298045,0.23203858847423203
outcome_aware,4,0.4,0.1,0.1,0.06,3.0222200083752875,1.005013962934755,0.10427773546585428,0.5566768215283067,0.23178471693323177
outcome_aware,5,0.4,0.1,0.0,0.0,3.022401601366281,1.0066958618938817,0.1031987814166032,0.558961665397309,0.23095963442498096
outcome_aware,4,0.2,0.05,0.06,0.03,3.022433380789205,1.0040936785986292,0.10446813912160446,0.554011170347804,0.23241939578573242
outcome_aware,5,0.3,0.1,0.1,0.06,3.0224497456201513,1.0067275958365067,0.10173902005585174,0.5583269865448083,0.22899212998222898
outcome_aware,4,0.1,0.05,0.06,0.01,3.022522418074168,1.00498222899213,0.10332571718710333,0.5547727849708047,0.23127697385123128
outcome_aware,4,0.0,0.05,0.1,0.03,3.0226736588956733,1.0046966235085046,0.10415079969535415,0.5553439959380554,0.23178471693323177
outcome_aware,4,0.0,0.05,0.06,0.03,3.02294879860449,1.0043792840822543,0.10402386392485402,0.5538207666920538,0.23178471693323177
outcome_aware,5,0.4,0.1,0.03,0.01,3.023031167554709,1.006949733434882,0.10294490987560294,0.5588347296268088,0.23057882711348057
outcome_aware,4,0.1,0.05,0.03,0.03,3.02312947680378,1.0038715410002539,0.10478547854785479,0.5534399593805535,0.232990606752983
outcome_aware,5,0.4,0.1,0.03,0.0,3.0231414877583123,1.007108403148007,0.10294490987560294,0.559025133282559,0.23045189134298044
outcome_aware,4,0.4,0.1,0.1,0.03,3.023197183479068,1.0065689261233817,0.10370652449860371,0.5578192434628079,0.2314039096217314
outcome_aware,4,0.2,0.05,0.1,0.0,3.0232781557469997,1.0062833206397563,0.10389692815435389,0.5565498857578065,0.2321020563594821
outcome_aware,4,0.0,0.05,0.1,0.0,3.0232799168554974,1.0063467885250064,0.10364305661335364,0.5564864178725565,0.23184818481848185
outcome_aware,4,0.1,0.05,0.1,0.03,3.023361524562493,1.0047283574511297,0.10415079969535415,0.5552170601675552,0.23178471693323177
outcome_aware,4,0.1,0.05,0.1,0.0,3.0233892950688817,1.0063467885250064,0.10364305661335364,0.5564229499873065,0.23178471693323177
outcome_aware,4,0.2,0.05,0.03,0.03,3.023406623133398,1.0037446052297538,0.10516628585935517,0.5533764914953033,0.23356181772023357
outcome_aware,4,0.2,0.05,0.1,0.03,3.023597113317438,1.0046966235085046,0.10427773546585428,0.5551535922823052,0.2319116527037319
outcome_aware,5,0.0,0.05,0.0,0.0,3.0236307502780755,1.0057438436151307,0.10243716679360244,0.555978674790556,0.23057882711348057
outcome_aware,4,0.0,0.05,0.0,0.06,3.0236900353915948,1.0031099263772532,0.10522975374460523,0.5516628585935517,0.2348946433104849
outcome_aware,4,0.1,0.05,0.06,0.03,3.0237548971076507,1.0044427519675045,0.10396039603960396,0.5535668951510536,0.23172124904798172
outcome_aware,5,0.4,0.1,0.0,0.03,3.0237822123959157,1.006124650926631,0.10345265295760345,0.5578827113480579,0.23172124904798172
outcome_aware,4,0.0,0.05,0.1,0.06,3.0238568937740284,1.0034272658035035,0.10427773546585428,0.5528687484133029,0.23146737750698146
outcome_aware,4,0.3,0.05,0.0,0.0,3.0241338347888576,1.0044110180248793,0.1051028179741051,0.5542650418888042,0.2338156892612338
outcome_aware,5,0.0,0.05,0.03,0.0,3.0242218907576066,1.0062833206397563,0.10218329525260218,0.5562325463315563,0.23013455191673013
outcome_aware,5,0.4,0.1,0.06,0.0,3.024494300965366,1.0079017517136328,0.10192942371160194,0.5590886011678091,0.22943640517897942
outcome_aware,4,0.3,0.05,0.06,0.0,3.0245749594698412,1.0051408987052552,0.1044046712363544,0.555026656511805,0.23235592790048235
outcome_aware,5,0.1,0.05,0.0,0.0,3.0245871154364736,1.0054582381315054,0.10256410256410256,0.5554709317085554,0.2303884234577304
outcome_aware,4,0.2,0.05,0.1,0.06,3.0246061141109117,1.0034589997461285,0.10453160700685453,0.5528687484133029,0.23165778116273167
outcome_aware,4,0.1,0.05,0.1,0.06,3.0247131032385073,1.0035224676313785,0.10427773546585428,0.5527418126428028,0.2314039096217314
outcome_aware,4,0.3,0.05,0.03,0.0,3.0248766457108296,1.00498222899213,0.10503935008885504,0.5546458492003047,0.23324447829398323
outcome_aware,4,0.3,0.05,0.0,0.01,3.024923798400132,1.003966742828129,0.10535668951510535,0.5535034272658035,0.23438690022848438
outcome_aware,5,0.4,0.1,0.06,0.01,3.024927132374598,1.0076161462300077,0.10192942371160194,0.5588981975120589,0.2294998730642295
outcome_aware,4,0.0,0.05,0.03,0.06,3.024994497812032,1.0030464584920031,0.10491241431835491,0.5517263264788017,0.23368875349073367
outcome_aware,4,0.3,0.05,0.03,0.01,3.0254709176461336,1.0044110180248793,0.10491241431835491,0.5538207666920538,0.23273673521198274
outcome_aware,4,0.1,0.05,0.0,0.06,3.025515034916866,1.0029512566641279,0.1052932216298553,0.550964711855801,0.2345773038842346
outcome_aware,5,0.0,0.05,0.06,0.0,3.0255724641048647,1.0064419903528814,0.10148514851485149,0.5561056105610561,0.2291825336379792
outcome_aware,5,0.0,0.05,0.0,0.01,3.025617383261466,1.0056486417872557,0.10243716679360244,0.5550901243970551,0.23089616653973088
outcome_aware,5,0.4,0.1,0.03,0.06,3.0256714097538677,1.0052361005331303,0.1033891850723534,0.5566133536430566,0.23095963442498096
outcome_aware,4,0.0,0.05,0.06,0.06,3.0257131170122973,1.0035542015740035,0.10415079969535415,0.5522340695608022,0.23235592790048235
outcome_aware,4,0.3,0.05,0.06,0.01,3.0257230063356078,1.004823559279005,0.10415079969535415,0.5542650418888042,0.2319116527037319
outcome_aware,4,0.2,0.05,0.0,0.06,3.025849248687991,1.0027291190657528,0.10573749682660574,0.5509012439705508,0.23521198273673521
outcome_aware,4,0.2,0.05,0.03,0.06,3.025991243520031,1.0027925869510028,0.10522975374460523,0.5513455191673013,0.23394262503173394
outcome_aware,5,0.4,0.1,0.03,0.03,3.026040524720631,1.0066323940086317,0.10269103833460269,0.5577557755775577,0.23089616653973088
outcome_aware,5,0.0,0.05,0.03,0.01,3.026091790640726,1.0058390454430057,0.10211982736735212,0.5551535922823052,0.22956334094947956
outcome_aware,4,0.3,0.05,0.1,0.01,3.0261588467122866,1.005997715156131,0.10389692815435389,0.5554074638233054,0.23178471693323177
outcome_aware,5,0.2,0.05,0.0,0.0,3.026218014721231,1.0055217060167556,0.10275450621985276,0.5550901243970551,0.2310865701954811
outcome_aware,4,0.3,0.05,0.0,0.03,3.026254500350107,1.0035542015740035,0.10554709317085555,0.5523610053313024,0.23476770753998477
outcome_aware,5,0.2,0.05,0.03,0.0,3.026302749442434,1.006124650926631,0.10269103833460269,0.5556613353643056,0.23064229499873065
outcome_aware,5,0.1,0.05,0.03,0.0,3.026343536211979,1.0062833206397563,0.10218329525260218,0.5555978674790556,0.22981721249047982
outcome_aware,5,0.0,0.05,0.0,0.03,3.0263482547837923,1.00504569687738,0.10275450621985276,0.553947702462554,0.2314039096217314
outcome_aware,5,0.4,0.1,0.06,0.03,3.026456634715172,1.007140137090632,0.10211982736735212,0.558009647118558,0.23007108403148008
outcome_aware,5,0.1,0.05,0.0,0.01,3.026509793560564,1.0053313023610053,0.10256410256410256,0.5545189134298045,0.2307057628839807
outcome_aware,4,0.1,0.05,0.03,0.06,3.0265616777991142,1.0030464584920031,0.10484894643310484,0.5511551155115512,0.23337141406448336
outcome_aware,4,0.4,0.05,0.0,0.0,3.026740140876136,1.0040936785986292,0.10522975374460523,0.5531860878395531,0.23375222137598375
outcome_aware,4,0.2,0.05,0.06,0.06,3.0267647904987802,1.0033955318608785,0.1044046712363544,0.5519167301345519,0.23241939578573242
outcome_aware,4,0.3,0.05,0.1,0.03,3.0268625676082506,1.00479182533638,0.1045950748921046,0.5544554455445545,0.2319116527037319
outcome_aware,5,0.4,0.1,0.1,0.01,3.0269122114466818,1.0088537699923839,0.10142168062960143,0.5593424727088093,0.22924600152322924
outcome_aware,4,0.3,0.05,0.06,0.03,3.0269493199324042,1.0042840822543793,0.10472201066260473,0.5531226199543031,0.2322924600152323
outcome_aware,4,0.1,0.05,0.06,0.06,3.0269836730790076,1.0035859355166286,0.10415079969535415,0.5518532622493019,0.2321020563594821
outcome_aware,5,0.2,0.05,0.0,0.01,3.027019005750156,1.0052361005331303,0.10288144199035289,0.5543919776593044,0.23153084539223154
outcome_aware,5,0.4,0.1,0.06,0.06,3.0270613337323513,1.006124650926631,0.10224676313785225,0.5568672251840568,0.23000761614623
outcome_aware,5,0.2,0.05,0.06,0.0,3.0271209402077406,1.0064737242955064,0.10186595582635187,0.5558517390200558,0.22962680883472963
outcome_aware,4,0.3,0.05,0.03,0.03,3.0271440910721368,1.0038398070576289,0.10548362528560548,0.5526783447575527,0.23362528560548362
outcome_aware,5,0.0,0.05,0.06,0.01,3.02721522121803,1.0063467885250064,0.10123127697385123,0.5552170601675552,0.2288017263264788
outcome_aware,5,0.2,0.05,0.03,0.01,3.027416289854268,1.0055217060167556,0.10256410256410256,0.5545823813150546,0.23000761614623
outcome_aware,5,0.1,0.05,0.06,0.0,3.027445769703917,1.0065689261233817,0.10142168062960143,0.5555978674790556,0.22892866209697893
outcome_aware,5,0.0,0.05,0.03,0.03,3.0274738704450015,1.0051408987052552,0.10237369890835238,0.554011170347804,0.23026148768723026
outcome_aware,5,0.4,0.1,0.0,0.06,3.027493144921086,1.005077430820005,0.10370652449860371,0.555978674790556,0.23197512058898198
outcome_aware,5,0.1,0.05,0.0,0.03,3.027495880364253,1.004823559279005,0.10281797410510282,0.5533764914953033,0.23121350596598123
outcome_aware,4,0.4,0.05,0.06,0.0,3.027576728728739,1.00504569687738,0.10434120335110435,0.553947702462554,0.2321020563594821
outcome_aware,4,0.4,0.05,0.0,0.01,3.027663488804738,1.0037128712871286,0.10542015740035542,0.5523610053313024,0.2341964965727342
outcome_aware,5,0.2,0.05,0.06,0.01,3.027730993408165,1.006156384869256,0.10167555217060167,0.5551535922823052,0.22930946940847932
outcome_aware,5,0.4,0.1,0.1,0.0,3.0277317774954255,1.0091711094186342,0.10173902005585174,0.5597867479055598,0.22956334094947956
outcome_aware,5,0.1,0.05,0.03,0.01,3.027855699170491,1.0057438436151307,0.10211982736735212,0.5545189134298045,0.22924600152322924
outcome_aware,4,0.3,0.05,0.1,0.06,3.027862763439207,1.0035859355166286,0.10478547854785479,0.5522340695608022,0.23165778116273167
outcome_aware,5,0.4,0.1,0.1,0.06,3.027920829635302,1.0062833206397563,0.10199289159685199,0.5566768215283067,0.22892866209697893
outcome_aware,5,0.2,0.05,0.0,0.03,3.0279588711755157,1.0046648895658796,0.10326224930185327,0.5533130236100533,0.23203858847423203
outcome_aware,4,0.3,0.05,0.1,0.0,3.028036408014261,1.0065054582381314,0.10408733181010409,0.5554709317085554,0.23184818481848185
outcome_aware,5,0.0,0.05,0.1,0.01,3.028144631239146,1.0075844122873825,0.10135821274435136,0.5565498857578065,0.2294998730642295
outcome_aware,4,0.4,0.05,0.03,0.0,3.0281602890230763,1.00491876110688,0.10497588220360497,0.5534399593805535,0.23292713886773292
outcome_aware,5,0.0,0.05,0.1,0.03,3.028227189862846,1.006092916984006,0.10186595582635187,0.5553439959380554,0.2291190657527291
outcome_aware,4,0.4,0.05,0.03,0.01,3.028265094444753,1.0042840822543793,0.10491241431835491,0.5527418126428028,0.23254633155623256
outcome_aware,5,0.1,0.05,0.1,0.01,3.028419606002414,1.0075526783447575,0.10135821274435136,0.5564229499873065,0.22943640517897942
outcome_aware,5,0.2,0.05,0.1,0.01,3.028509890992483,1.0074892104595075,0.10154861640010154,0.5564229499873065,0.22962680883472963
outcome_aware,4,0.4,0.05,0.06,0.01,3.0286225201920076,1.0046966235085046,0.10421426758060422,0.5532495557248033,0.23178471693323177
outcome_aware,5,0.4,0.1,0.1,0.03,3.0287507144462413,1.0079652195988829,0.10142168062960143,0.5578192434628079,0.22873825844122875
outcome_aware,5,0.1,0.05,0.06,0.01,3.0287688220421476,1.0064102564102564,0.10116780908860117,0.5547727849708047,0.22854785478547854
outcome_aware,5,0.1,0.05,0.1,0.03,3.0289150555296662,1.006124650926631,0.10186595582635187,0.5552170601675552,0.2291190657527291
outcome_aware,5,0.2,0.05,0.06,0.03,3.028936977441237,1.0055217060167556,0.10224676313785225,0.554011170347804,0.22956334094947956
outcome_aware,4,0.4,0.05,0.1,0.01,3.0289559853322228,1.0058390454430057,0.10408733181010409,0.5545823813150546,0.23178471693323177
outcome_aware,4,0.4,0.05,0.06,0.03,3.0290573861005736,1.004030210713379,0.10503935008885504,0.5524879411018024,0.23248286367098248
outcome_aware,5,0.2,0.05,0.1,0.03,3.0291506442846114,1.006092916984006,0.10199289159685199,0.5551535922823052,0.22924600152322924
outcome_aware,4,0.3,0.05,0.0,0.06,3.029180965934519,1.0027925869510028,0.10592790048235592,0.5502030972328003,0.23521198273673521
outcome_aware,5,0.1,0.05,0.03,0.03,3.029181658427692,1.005077430820005,0.10237369890835238,0.5534399593805535,0.23000761614623
outcome_aware,4,0.4,0.05,0.0,0.03,3.02922048484334,1.0034272658035035,0.10554709317085555,0.5512185833968012,0.2345138359989845
outcome_aware,5,0.0,0.05,0.0,0.06,3.0294362094964207,1.0043475501396293,0.10269103833460269,0.5516628585935517,0.2319116527037319
outcome_aware,5,0.0,0.05,0.06,0.03,3.029452395256522,1.0058073115003807,0.1018024879411018,0.5538207666920538,0.22892866209697893
outcome_aware,5,0.2,0.05,0.03,0.03,3.0294588047573097,1.004950495049505,0.10275450621985276,0.5533764914953033,0.23057882711348057
outcome_aware,5,0.0,0.05,0.1,0.06,3.029557715034043,1.0046966235085046,0.10199289159685199,0.5528687484133029,0.22861132267072862
outcome_aware,4,0.4,0.05,0.03,0.03,3.02961079322423,1.0036811373445036,0.10554709317085555,0.5517897943640518,0.23356181772023357
outcome_aware,5,0.3,0.05,0.0,0.0,3.0298953554683816,1.0054582381315054,0.10307184564610307,0.5542650418888042,0.23115003808073115
outcome_aware,5,0.2,0.05,0.1,0.0,3.030195327740919,1.0079334856562578,0.10167555217060167,0.5565498857578065,0.2294998730642295
outcome_aware,5,0.0,0.05,0.1,0.0,3.030197088849416,1.007996953541508,0.10142168062960143,0.5564864178725565,0.22924600152322924
outcome_aware,4,0.3,0.05,0.06,0.06,3.03023900728835,1.0035224676313785,0.10465854277735466,0.5512185833968012,0.23235592790048235
outcome_aware,5,0.1,0.05,0.06,0.03,3.0302584937596824,1.005870779385631,0.10173902005585174,0.5535668951510536,0.22886519421172888
outcome_aware,5,0.1,0.05,0.1,0.0,3.0303064670628013,1.007996953541508,0.10142168062960143,0.5564229499873065,0.2291825336379792
outcome_aware,5,0.2,0.05,0.1,0.06,3.030306935370926,1.0047283574511297,0.10224676313785225,0.5528687484133029,0.2288017263264788
outcome_aware,5,0.1,0.05,0.1,0.06,3.030413924498522,1.00479182533638,0.10199289159685199,0.5527418126428028,0.22854785478547854
outcome_aware,4,0.4,0.05,0.1,0.03,3.0304651612738387,1.0047283574511297,0.10478547854785479,0.5536303630363036,0.23203858847423203
outcome_aware,5,0.0,0.05,0.03,0.06,3.0305653113785453,1.0042206143691292,0.10262757044935263,0.5517263264788017,0.23076923076923078
outcome_aware,4,0.4,0.05,0.1,0.0,3.0308020532623607,1.0063150545823814,0.10421426758060422,0.5545189134298045,0.23172124904798172
outcome_aware,5,0.3,0.05,0.06,0.0,3.0310591849144584,1.0065371921807564,0.10224676313785225,0.555026656511805,0.22962680883472963
outcome_aware,4,0.3,0.05,0.03,0.06,3.0310754714495305,1.0031099263772532,0.10542015740035542,0.5503935008885504,0.2338156892612338
outcome_aware,5,0.3,0.05,0.03,0.0,3.031080207399016,1.0062515866971313,0.10294490987560294,0.5546458492003047,0.23051535922823052
