mode,max_score,lambda_blend,shared_lambda,classifier_power,prior_power,dixon_rho,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
dixon_bivar_expected_awmae,4,1.0,0.0,1.0,0.0,-0.1,2.9849129936599375,1.019040365575019,0.10808580858085809,0.6002792586951002,0.20995176440720995
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.25,0.0,2.9849471748740024,1.0205953287636456,0.11487687230261488,0.5977405432850977,0.21198273673521198
dixon_bivar_expected_awmae,4,0.0,0.0,1.0,0.25,0.0,2.9849654309498166,1.0213886773292713,0.11582889058136583,0.5983117542523483,0.21344249809596344
dixon_bivar_expected_awmae,4,0.0,0.1,1.0,0.25,0.1,2.984984709515689,1.0224676313785224,0.115003808073115,0.5988194973343488,0.212998222899213
dixon_bivar_expected_awmae,5,0.5,0.1,1.0,0.25,-0.15,2.9850422493949984,1.0152640264026402,0.11684437674536684,0.5957730388423458,0.21395024117796396
dixon_bivar_expected_awmae,4,0.75,0.03,1.0,0.25,0.15,2.985047200646305,1.0216742828128966,0.1091012947448591,0.6003427265803504,0.20779385630870778
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.25,0.15,2.9850739031850866,1.0224358974358974,0.11392485402386393,0.6005331302361006,0.21103071845646104
dixon_bivar_expected_awmae,4,0.5,0.1,1.0,0.25,0.15,2.9850893589021013,1.0208492003046459,0.11221122112211221,0.6000253871541,0.20963442498095963
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.0,-0.1,2.9851078838635847,1.0196433104848945,0.10948210205635948,0.5965346534653465,0.21312515866971313
dixon_bivar_expected_awmae,4,0.25,0.03,0.0,0.5,-0.05,2.9851182263869784,1.0195798425996445,0.12236608276212237,0.5661335364305662,0.24403401878649403
dixon_bivar_expected_awmae,4,0.5,0.15,1.0,0.0,-0.05,2.9851616404680685,1.0188499619192688,0.10795887281035796,0.5968519928915968,0.21153846153846154
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.25,-0.1,2.985179244694639,1.0194529068291445,0.1151942117288652,0.595963442498096,0.21287128712871287
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.25,-0.1,2.9851848914522137,1.0186912922061437,0.1157019548108657,0.5954556994160954,0.21312515866971313
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.5,0.0,2.9852290259631533,1.022118558009647,0.11843107387661843,0.5950748921045951,0.21547347042396547
dixon_bivar_expected_awmae,4,0.75,0.06,1.0,0.25,0.15,2.9852355838835782,1.0212934755013963,0.10891089108910891,0.5996445798425997,0.20741304899720742
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.5,0.1,2.9852483966229766,1.0235148514851484,0.11798679867986799,0.5971693323178472,0.214013709063214
dixon_bivar_expected_awmae,4,0.0,0.03,1.0,0.25,0.05,2.9852737945636445,1.0223089616653973,0.11513074384361513,0.5990733688753491,0.21325209444021326
dixon_bivar_expected_awmae,5,0.0,0.06,0.0,0.5,0.05,2.9852778438293086,1.018088347296268,0.12122366082762122,0.566070068545316,0.24320893627824322
dixon_bivar_expected_awmae,4,0.0,0.15,0.0,0.5,0.1,2.985296927705839,1.0197385123127698,0.12242955064737243,0.5668951510535669,0.2430820005077431
dixon_bivar_expected_awmae,4,0.75,0.03,1.0,0.5,0.15,2.985333552794731,1.0238639248540238,0.11398832190911398,0.6000253871541,0.2103960396039604
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.0,0.15,2.9853550326518765,1.022118558009647,0.10687991876110688,0.5998984513835999,0.21026910383346026
dixon_bivar_expected_awmae,4,0.25,0.15,0.0,0.25,-0.15,2.985416508799778,1.0115828890581366,0.12179487179487179,0.5628332063975628,0.24441482609799442
dixon_bivar_expected_awmae,4,0.25,0.03,1.0,0.25,-0.1,2.985423305232329,1.0201827875095202,0.11494034018786493,0.5965981213505966,0.21312515866971313
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.25,0.05,2.9854364709424015,1.0196750444275198,0.11601929423711602,0.5982482863670983,0.21325209444021326
dixon_bivar_expected_awmae,4,0.5,0.03,1.0,0.5,0.05,2.9854415481965564,1.0235148514851484,0.11627316577811628,0.5992003046458492,0.21268088347296268
dixon_bivar_expected_awmae,5,0.5,0.1,1.0,0.25,0.1,2.985452262383225,1.0185008885503934,0.11373445036811373,0.5998349834983498,0.21160192942371162
dixon_bivar_expected_awmae,4,0.75,0.06,1.0,0.0,0.05,2.9854551689840707,1.0205635948210205,0.10846661589235847,0.6009139375476009,0.21077684691546078
dixon_bivar_expected_awmae,5,0.5,0.0,1.0,0.25,-0.15,2.9854636528853633,1.016025641025641,0.11551155115511551,0.5968519928915968,0.21223660827621224
dixon_bivar_expected_awmae,5,0.25,0.03,0.0,0.5,-0.1,2.985465521553206,1.0144706778370145,0.12268342218837268,0.5632774815943132,0.24543031226199544
dixon_bivar_expected_awmae,4,0.5,0.1,0.0,0.5,-0.15,2.985468630291483,1.0153274942878903,0.12446052297537447,0.5631505458238132,0.24555724803249557
dixon_bivar_expected_awmae,5,0.75,0.06,1.0,0.25,0.1,2.985496868630944,1.019008631632394,0.11062452399086062,0.6004061944656004,0.21026910383346026
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.5,-0.05,2.9855249370108226,1.0217694846407717,0.11722518405686723,0.5950748921045951,0.2145214521452145
dixon_bivar_expected_awmae,4,1.0,0.15,1.0,0.0,0.15,2.9855421138897547,1.0203414572226452,0.10561056105610561,0.6007235338918507,0.20773038842345773
dixon_bivar_expected_awmae,4,0.25,0.0,1.0,0.25,-0.1,2.9855506833041185,1.0200558517390201,0.11468646864686469,0.5964711855800965,0.21223660827621224
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.25,0.1,2.985570171451745,1.0225945671490226,0.11436912922061437,0.6001523229246002,0.21166539730896167
dixon_bivar_expected_awmae,5,0.25,0.03,1.0,0.25,0.1,2.9855931366975965,1.0191673013455191,0.11576542269611577,0.6002157908098502,0.2117923330794618
dixon_bivar_expected_awmae,5,0.25,0.03,1.0,0.25,-0.15,2.9856071685615526,1.016882457476517,0.11659050520436659,0.5961538461538461,0.214013709063214
dixon_bivar_expected_awmae,5,0.0,0.15,1.0,0.25,0.0,2.9856452811958523,1.0183104848946434,0.11620969789286621,0.595963442498096,0.21325209444021326
dixon_bivar_expected_awmae,5,0.25,0.06,1.0,0.5,0.15,2.985708741587037,1.0246890073622748,0.11659050520436659,0.6004696623508504,0.21274435135821274
dixon_bivar_expected_awmae,5,0.25,0.06,1.0,0.25,-0.15,2.9857276902160375,1.0163429804518913,0.11671744097486672,0.5955191673013455,0.2142041127189642
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.25,0.15,2.985729628059086,1.0215790809850216,0.11538461538461539,0.6004061944656004,0.2124904798172125
dixon_bivar_expected_awmae,5,0.25,0.0,1.0,0.25,-0.1,2.9857349665859867,1.0172632647880173,0.11614623000761615,0.5966615892358467,0.21306169078446305
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.5,-0.05,2.9858079436203835,1.0214204112718963,0.11792333079461792,0.5946306169078446,0.21496572734196498
dixon_bivar_expected_awmae,4,0.0,0.15,1.0,0.25,0.0,2.9858788216315975,1.0205953287636456,0.11525767961411526,0.5957095709570958,0.21293475501396295
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.5,0.15,2.9858792871709445,1.0249111449606498,0.11798679867986799,0.5987560294490988,0.21395024117796396
dixon_bivar_expected_awmae,4,0.0,0.06,1.0,0.25,-0.1,2.9858926837372026,1.019008631632394,0.11633663366336634,0.5947575526783447,0.214013709063214
dixon_bivar_expected_awmae,4,0.75,0.06,1.0,0.0,-0.05,2.9859077265301317,1.0193259710586444,0.10948210205635948,0.5996445798425997,0.21147499365321148
dixon_bivar_expected_awmae,4,0.25,0.03,1.0,0.5,-0.05,2.9859165565251438,1.0226580350342727,0.11646356943386646,0.5957730388423458,0.21388677329271388
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.0,0.05,2.9859484123507776,1.0205953287636456,0.10783193703985783,0.5980578827113481,0.21134805788271135
dixon_bivar_expected_awmae,4,0.5,0.06,1.0,0.5,0.0,2.985953506517862,1.022055090124397,0.1164001015486164,0.5968519928915968,0.21306169078446305
dixon_bivar_expected_awmae,4,0.25,0.03,1.0,0.25,-0.05,2.985960054418994,1.0202779893373952,0.115003808073115,0.5969154607768469,0.21223660827621224
dixon_bivar_expected_awmae,5,0.25,0.06,1.0,0.25,-0.1,2.9859737085702576,1.0175806042142677,0.11614623000761615,0.5964711855800965,0.21395024117796396
dixon_bivar_expected_awmae,5,0.25,0.15,1.0,0.5,0.1,2.9859920924226833,1.0223724295506473,0.11766945925361767,0.5969154607768469,0.2136963696369637
dixon_bivar_expected_awmae,5,0.0,0.03,1.0,0.5,-0.15,2.9860084375726275,1.018151815181518,0.11817720233561818,0.5921553693830921,0.21591774562071592
dixon_bivar_expected_awmae,4,0.5,0.06,1.0,0.5,0.1,2.9860148580026453,1.024022594567149,0.11665397308961666,0.5998984513835999,0.21293475501396295
dixon_bivar_expected_awmae,4,0.0,0.06,1.0,0.25,-0.15,2.986053723228242,1.0184374206651434,0.11678090886011679,0.5943767453668444,0.21496572734196498
dixon_bivar_expected_awmae,5,0.25,0.0,1.0,0.25,0.05,2.9860965912676862,1.0194529068291445,0.11563848692561564,0.6002157908098502,0.2123000761614623
dixon_bivar_expected_awmae,5,0.25,0.03,1.0,0.5,0.15,2.9861049716456356,1.0242129982228991,0.11620969789286621,0.6000253871541,0.21172886519421172
dixon_bivar_expected_awmae,5,0.0,0.15,1.0,0.5,0.15,2.9861115561296576,1.0244986037065245,0.11798679867986799,0.5974232038588474,0.21414064483371414
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.5,-0.15,2.986112415214086,1.0185960903782687,0.11798679867986799,0.5921553693830921,0.2162985529322163
dixon_bivar_expected_awmae,5,0.75,0.03,1.0,0.25,0.05,2.986153324150305,1.0192625031733942,0.11100533130236101,0.6008504696623509,0.21128458999746128
dixon_bivar_expected_awmae,4,0.0,0.0,0.0,0.5,0.1,2.9861790894602396,1.0253236862147754,0.12160446813912161,0.5727976643818228,0.24403401878649403
dixon_bivar_expected_awmae,4,0.75,0.0,1.0,0.5,0.15,2.9862213906400923,1.0245938055343995,0.11367098248286367,0.6005331302361006,0.21014216806296016
dixon_bivar_expected_awmae,4,0.5,0.06,1.0,0.25,0.15,2.9862326503549412,1.0213886773292713,0.11138613861386139,0.59996191926885,0.20817466362020817
dixon_bivar_expected_awmae,4,0.5,0.1,1.0,0.0,0.1,2.9862538843951163,1.0213569433866463,0.10846661589235847,0.6010408733181011,0.2110941863417111
dixon_bivar_expected_awmae,4,0.0,0.0,1.0,0.25,-0.05,2.986273595102455,1.020912668189896,0.11582889058136583,0.5973597359735974,0.21356943386646357
dixon_bivar_expected_awmae,4,0.0,0.1,1.0,0.25,-0.1,2.986295974179004,1.0193894389438944,0.11671744097486672,0.595011424219345,0.21515613099771516
dixon_bivar_expected_awmae,5,0.25,0.0,1.0,0.5,0.15,2.9863375357846187,1.024022594567149,0.11646356943386646,0.6003427265803504,0.21172886519421172
dixon_bivar_expected_awmae,4,1.0,0.0,1.0,0.0,-0.15,2.9863497170822564,1.0183422188372684,0.1082127443513582,0.5988829652195988,0.2091901497842092
dixon_bivar_expected_awmae,5,0.0,0.03,0.0,0.5,0.05,2.9863605161862727,1.0187864940340188,0.12096978928662097,0.5663239400863164,0.24257425742574257
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.5,0.0,2.9863686440617614,1.022911906575273,0.11741558771261741,0.5956461030718456,0.2145849200304646
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.5,0.15,2.986389996160055,1.0253236862147754,0.1183041381061183,0.5998984513835999,0.21382330540746383
dixon_bivar_expected_awmae,5,0.75,0.03,1.0,0.25,0.0,2.9864134300829512,1.0185643564356435,0.11132267072861132,0.5997080477278497,0.21096725057121096
dixon_bivar_expected_awmae,5,0.0,0.15,1.0,0.25,-0.05,2.9864137085634583,1.0172949987306423,0.11722518405686723,0.5952018278750952,0.21433104848946433
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.5,0.15,2.9864250208604246,1.0252284843869002,0.11843107387661843,0.5993907083015994,0.21515613099771516
dixon_bivar_expected_awmae,5,0.0,0.0,1.0,0.5,0.05,2.9864822750338367,1.0234513835998984,0.11785986290936785,0.5972962680883473,0.214013709063214
dixon_bivar_expected_awmae,5,1.0,0.06,1.0,0.25,0.1,2.986483594920822,1.0182787509520184,0.1084031480071084,0.5997080477278497,0.2076034526529576
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.25,0.0,2.9865267539137292,1.0192625031733942,0.11582889058136583,0.5968519928915968,0.21274435135821274
dixon_bivar_expected_awmae,4,1.0,0.03,1.0,0.0,0.05,2.9865491325091744,1.0200875856816451,0.1064991114496065,0.6005965981213506,0.20766692053820768
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.5,0.1,2.986565053237581,1.0242764661081494,0.1177963950241178,0.5978674790555979,0.2136963696369637
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.25,0.1,2.9865678184139,1.021007870017771,0.11525767961411526,0.5990733688753491,0.21280781924346281
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.5,-0.1,2.98656940420974,1.0198019801980198,0.11798679867986799,0.592980451891343,0.2156004061944656
dixon_bivar_expected_awmae,4,0.25,0.03,1.0,0.5,0.1,2.9865783936502486,1.0252602183295252,0.11722518405686723,0.6001523229246002,0.21375983752221375
dixon_bivar_expected_awmae,4,0.0,0.03,1.0,0.25,-0.1,2.9866072940990294,1.0201193196242702,0.11608276212236608,0.5958365067275958,0.21426758060421427
dixon_bivar_expected_awmae,4,1.0,0.0,1.0,0.0,0.0,2.9866154411767525,1.0200875856816451,0.107006854531607,0.6009139375476009,0.20849200304645849
dixon_bivar_expected_awmae,4,1.0,0.1,1.0,0.0,0.1,2.9866233081274434,1.0200241177963951,0.10643564356435643,0.6004696623508504,0.20766692053820768
dixon_bivar_expected_awmae,4,0.0,0.0,1.0,0.25,0.1,2.986646480359936,1.0235465854277734,0.115003808073115,0.6004696623508504,0.2126174155877126
dixon_bivar_expected_awmae,4,0.75,0.1,1.0,0.0,-0.15,2.986650692771801,1.0182787509520184,0.10878395531860878,0.5971693323178472,0.21147499365321148
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.5,-0.05,2.9866516111961756,1.0214204112718963,0.11862147753236862,0.5941863417110942,0.21617161716171618
dixon_bivar_expected_awmae,4,0.5,0.0,1.0,0.25,0.1,2.9866520963714898,1.0213886773292713,0.11271896420411272,0.6001523229246002,0.20957095709570958
dixon_bivar_expected_awmae,4,0.5,0.1,1.0,0.5,0.15,2.98665506319959,1.0245938055343995,0.11684437674536684,0.6003427265803504,0.21293475501396295
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.25,-0.05,2.986662923749709,1.0189134298045188,0.1157019548108657,0.5966615892358467,0.212998222899213
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.5,0.1,2.9866809971803994,1.02503808073115,0.11766945925361767,0.5995176440720995,0.2145849200304646
dixon_bivar_expected_awmae,5,0.0,0.03,1.0,0.5,0.1,2.986727198598514,1.0245620715917745,0.11792333079461792,0.5986290936785986,0.21382330540746383
dixon_bivar_expected_awmae,5,0.25,0.0,1.0,0.25,-0.15,2.9867320128466255,1.0174854023863924,0.11608276212236608,0.5965346534653465,0.21382330540746383
dixon_bivar_expected_awmae,4,0.25,0.0,1.0,0.25,0.05,2.986757673244065,1.0227532368621477,0.11430566133536431,0.6002157908098502,0.21147499365321148
dixon_bivar_expected_awmae,4,0.0,0.0,1.0,0.25,-0.15,2.986789465192003,1.0194211728865195,0.11620969789286621,0.5948844884488449,0.2145214521452145
dixon_bivar_expected_awmae,4,0.0,0.0,1.0,0.25,-0.1,2.9868150368226654,1.0207539984767708,0.11551155115511551,0.595963442498096,0.21395024117796396
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.25,0.0,2.9868184285581427,1.0192942371160192,0.11601929423711602,0.5976136075145976,0.21306169078446305
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.5,-0.15,2.986840142262564,1.0198337141406448,0.11862147753236862,0.5925361766945926,0.21756791063721756
dixon_bivar_expected_awmae,4,0.5,0.1,1.0,0.0,0.15,2.9868550480492835,1.021896420411272,0.10802234069560802,0.6014851485148515,0.21045950748921047
dixon_bivar_expected_awmae,4,0.75,0.06,1.0,0.0,0.1,2.986866050285898,1.020912668189896,0.10783193703985783,0.6009139375476009,0.20976136075145976
dixon_bivar_expected_awmae,5,0.0,0.0,1.0,0.5,0.1,2.986924966179354,1.0247524752475248,0.11785986290936785,0.5988194973343488,0.2136963696369637
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.5,0.05,2.986929930280339,1.0233561817720234,0.11817720233561818,0.595963442498096,0.21509266311246508
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.5,0.05,2.986933060491263,1.024022594567149,0.1172886519421173,0.5977405432850977,0.21433104848946433
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.5,-0.15,2.9869536236722127,1.0192307692307692,0.11893881695861894,0.5923457730388424,0.21661589235846662
dixon_bivar_expected_awmae,4,0.25,0.0,1.0,0.5,0.0,2.986957310402812,1.0234831175425234,0.1169078446306169,0.5972962680883473,0.2136963696369637
dixon_bivar_expected_awmae,4,0.75,0.03,1.0,0.0,0.05,2.9869779082521672,1.021039603960396,0.10827621223660827,0.6009774054328509,0.21026910383346026
dixon_bivar_expected_awmae,5,0.5,0.03,1.0,0.25,0.05,2.9869896790464185,1.0191038334602691,0.11341711094186342,0.59996191926885,0.2114115257679614
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.0,-0.05,2.98701484394244,1.0206905305915206,0.10827621223660827,0.5969154607768469,0.21242701193196242
dixon_bivar_expected_awmae,5,0.75,0.1,1.0,0.25,0.15,2.9870488936761923,1.0192942371160192,0.11043412033511044,0.5998349834983498,0.20938055343995937
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.5,0.1,2.9870640682960024,1.02503808073115,0.11792333079461792,0.5988829652195988,0.2149022594567149
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.5,0.0,2.9871346911177805,1.022975374460523,0.11716171617161716,0.5958999746128459,0.214013709063214
dixon_bivar_expected_awmae,4,0.5,0.06,1.0,0.5,0.15,2.987142567610663,1.0248476770753998,0.1164001015486164,0.6005965981213506,0.21223660827621224
dixon_bivar_expected_awmae,5,0.5,0.1,1.0,0.25,0.15,2.9871732766420322,1.0196115765422695,0.11329017517136329,0.6005331302361006,0.2110941863417111
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.5,0.15,2.987184104093425,1.0257362274689008,0.11817720233561818,0.5998349834983498,0.2143945163747144
dixon_bivar_expected_awmae,4,0.75,0.1,1.0,0.0,-0.1,2.987199212129923,1.0192307692307692,0.1085935516628586,0.5979944148260979,0.21166539730896167
dixon_bivar_expected_awmae,4,0.5,0.15,1.0,0.0,0.0,2.987290528037412,1.0199606499111449,0.10751459761360752,0.5976136075145976,0.2114115257679614
dixon_bivar_expected_awmae,4,0.75,0.0,1.0,0.25,0.15,2.9873223917483305,1.0227532368621477,0.10884742320385885,0.6006600660066007,0.20741304899720742
dixon_bivar_expected_awmae,4,0.0,0.15,1.0,0.5,0.05,2.98734459440063,1.0246572734196497,0.1183041381061183,0.5957730388423458,0.21566387407971566
dixon_bivar_expected_awmae,4,0.0,0.1,0.0,0.25,-0.05,2.9873650794974025,1.01501015486164,0.11855800964711856,0.5642294998730643,0.24206651434374207
dixon_bivar_expected_awmae,5,0.0,0.03,1.0,0.25,-0.05,2.987368496355622,1.018976897689769,0.11627316577811628,0.596978928662097,0.21356943386646357
dixon_bivar_expected_awmae,5,1.0,0.0,1.0,0.25,0.05,2.987382803106379,1.0182152830667681,0.10935516628585935,0.6002157908098502,0.20811119573495812
dixon_bivar_expected_awmae,5,1.0,0.06,1.0,0.25,0.15,2.987408349090589,1.0193894389438944,0.10802234069560802,0.6006600660066007,0.20766692053820768
dixon_bivar_expected_awmae,4,0.0,0.1,1.0,0.25,-0.15,2.987428478376562,1.018945163747144,0.11659050520436659,0.5938055343995938,0.21547347042396547
dixon_bivar_expected_awmae,4,0.25,0.03,1.0,0.25,0.1,2.9874538035563134,1.023134044173648,0.1137979182533638,0.6004061944656004,0.2109037826859609
dixon_bivar_expected_awmae,4,0.75,0.06,1.0,0.0,-0.1,2.9874878654602495,1.0196115765422695,0.10897435897435898,0.5987560294490988,0.21160192942371162
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.25,-0.1,2.9875134459810457,1.0173267326732673,0.11703478040111703,0.5950748921045951,0.21414064483371414
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.25,-0.15,2.9875762387285025,1.016882457476517,0.11754252348311754,0.5948210205635949,0.21477532368621477
dixon_bivar_expected_awmae,4,0.25,0.0,1.0,0.5,-0.05,2.9875800445336766,1.0228167047473977,0.11614623000761615,0.5956461030718456,0.21312515866971313
dixon_bivar_expected_awmae,4,0.0,0.15,1.0,0.25,-0.1,2.9876567549380884,1.0191038334602691,0.11627316577811628,0.593995938055344,0.2149022594567149
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.25,-0.05,2.9876761409395165,1.0184691546077684,0.11608276212236608,0.5957730388423458,0.21318862655496318
dixon_bivar_expected_awmae,4,0.5,0.1,1.0,0.0,-0.15,2.9876927192586673,1.0192307692307692,0.10929169840060929,0.5965346534653465,0.21217314039096216
dixon_bivar_expected_awmae,5,0.75,0.0,1.0,0.25,0.0,2.987732163225903,1.0192307692307692,0.11094186341711094,0.60008885503935,0.21134805788271135
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.0,0.1,2.9877480436329686,1.0228167047473977,0.107006854531607,0.60008885503935,0.21084031480071083
dixon_bivar_expected_awmae,4,0.5,0.03,1.0,0.5,0.1,2.987791018607645,1.0249428789032748,0.11614623000761615,0.6004061944656004,0.2126174155877126
dixon_bivar_expected_awmae,4,0.75,0.03,1.0,0.0,-0.05,2.9878152492922427,1.0203414572226452,0.10903782685960904,0.6000253871541,0.2110941863417111
dixon_bivar_expected_awmae,4,0.75,0.03,1.0,0.0,0.0,2.9878315402225817,1.021039603960396,0.10865701954810866,0.6010408733181011,0.21128458999746128
dixon_bivar_expected_awmae,4,0.0,0.03,1.0,0.25,0.15,2.987839832580182,1.0238639248540238,0.11468646864686469,0.6005331302361006,0.2117923330794618
dixon_bivar_expected_awmae,4,0.0,0.15,1.0,0.25,-0.05,2.9878876351509773,1.0205001269357705,0.11595582635186595,0.5952652957603453,0.2143945163747144
dixon_bivar_expected_awmae,5,0.0,0.15,1.0,0.25,-0.1,2.987906243974567,1.0167872556486417,0.11766945925361767,0.594059405940594,0.21502919522721503
dixon_bivar_expected_awmae,4,0.5,0.0,1.0,0.5,0.1,2.9879169343566025,1.0248159431327748,0.11576542269611577,0.6000253871541,0.21172886519421172
dixon_bivar_expected_awmae,4,0.0,0.03,1.0,0.25,-0.15,2.987917812633805,1.0193577050012694,0.11665397308961666,0.5949479563340949,0.2152195988829652
dixon_bivar_expected_awmae,5,0.75,0.06,1.0,0.25,0.15,2.987918771529687,1.0196433104848945,0.11037065244986037,0.6002157908098502,0.2091901497842092
dixon_bivar_expected_awmae,5,0.0,0.1,0.0,0.5,0.05,2.9879291241983577,1.0175171363290174,0.12160446813912161,0.564927646610815,0.24378014724549377
dixon_bivar_expected_awmae,4,0.25,0.06,0.0,0.5,-0.05,2.9879461209355656,1.0191673013455191,0.12261995430312261,0.5651180502665651,0.24454176186849455
dixon_bivar_expected_awmae,5,0.0,0.03,1.0,0.5,0.15,2.9880168965199814,1.0257044935262758,0.11760599136836761,0.5997715156130998,0.212998222899213
dixon_bivar_expected_awmae,4,0.5,0.1,1.0,0.0,-0.1,2.9880232220523686,1.0193894389438944,0.10872048743335871,0.5967885250063468,0.21153846153846154
dixon_bivar_expected_awmae,4,0.75,0.0,1.0,0.25,0.1,2.988043339628539,1.0222772277227723,0.10872048743335871,0.5996445798425997,0.20773038842345773
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.25,0.05,2.988070032622771,1.0210713379030212,0.11544808326986544,0.598946433104849,0.21325209444021326
dixon_bivar_expected_awmae,5,0.0,0.1,1.0,0.25,-0.15,2.9880993448963236,1.0162477786240163,0.11741558771261741,0.593932470170094,0.21477532368621477
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.5,0.05,2.988134176681016,1.0236100533130237,0.11817720233561818,0.5966615892358467,0.21464838791571464
dixon_bivar_expected_awmae,4,0.25,0.15,1.0,0.5,-0.1,2.988135660383441,1.0203414572226452,0.11906575272911907,0.5927900482355928,0.2164889565879665
dixon_bivar_expected_awmae,5,0.0,0.0,1.0,0.25,-0.05,2.98814949917376,1.0195481086570195,0.11614623000761615,0.5976770753998477,0.21350596598121352
dixon_bivar_expected_awmae,4,0.5,0.03,1.0,0.25,0.15,2.9881656333230504,1.0216108149276466,0.11132267072861132,0.5993272404163493,0.20766692053820768
dixon_bivar_expected_awmae,5,0.75,0.0,1.0,0.25,0.05,2.9881958318686785,1.0198337141406448,0.11043412033511044,0.6004696623508504,0.2103960396039604
dixon_bivar_expected_awmae,5,0.0,0.06,1.0,0.25,0.1,2.988197127773318,1.0217060167555216,0.11544808326986544,0.6000253871541,0.21287128712871287
dixon_bivar_expected_awmae,5,0.0,0.0,1.0,0.5,0.15,2.9882491874069315,1.0258314292967758,0.1177963950241178,0.6002157908098502,0.21287128712871287
dixon_bivar_expected_awmae,4,0.25,0.03,1.0,0.5,0.0,2.988258325232807,1.0234196496572734,0.1169078446306169,0.5964711855800965,0.21350596598121352
dixon_bivar_expected_awmae,4,0.5,0.1,1.0,0.0,-0.05,2.9882623037417564,1.0204683929931455,0.10795887281035796,0.5978040111703478,0.21134805788271135
dixon_bivar_expected_awmae,4,0.0,0.15,1.0,0.25,-0.15,2.988279003944273,1.0191990352881442,0.11601929423711602,0.5935516628585935,0.2161081492764661
dixon_bivar_expected_awmae,4,0.25,0.0,1.0,0.5,0.05,2.9882849415628234,1.0251332825590251,0.11652703731911652,0.598946433104849,0.2133790302107134
dixon_bivar_expected_awmae,4,0.5,0.06,1.0,0.0,-0.05,2.988313398662934,1.0212934755013963,0.10814927646610815,0.5988829652195988,0.21128458999746128
dixon_bivar_expected_awmae,5,0.0,0.15,1.0,0.25,-0.15,2.9883290279623016,1.0166920538207667,0.11735211982736735,0.593932470170094,0.21623508504696623
dixon_bivar_expected_awmae,5,0.25,0.06,1.0,0.25,0.15,2.988330980964277,1.0201193196242702,0.11532114749936533,0.6002157908098502,0.21122112211221122
dixon_bivar_expected_awmae,4,1.0,0.1,1.0,0.0,0.15,2.98833754475435,1.0212934755013963,0.10554709317085555,0.6012312769738513,0.20741304899720742
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.25,0.15,2.988354902865051,1.022943640517898,0.11386138613861387,0.6002157908098502,0.21026910383346026
dixon_bivar_expected_awmae,4,0.25,0.03,1.0,0.5,0.05,2.988398739689348,1.0252919522721502,0.11671744097486672,0.5986925615638486,0.2142041127189642
dixon_bivar_expected_awmae,4,0.25,0.1,1.0,0.0,0.05,2.9884309948789523,1.0225945671490226,0.10745112972835745,0.5988829652195988,0.21153846153846154
dixon_bivar_expected_awmae,4,0.25,0.06,1.0,0.5,0.15,2.9884600339149636,1.0262439705509012,0.11773292713886774,0.6004696623508504,0.21407717694846407
