max_score,draw_margin,outcome_weight,gd_weight,prior_weight,mode,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
5,0.1,0.2,0.0,0.03,outcome_aware,3.0389570761930274,1.019644557283402,0.09863535385591876,0.554998413202158,0.23338622659473182
5,0.1,0.2,0.0,0.0,outcome_aware,3.0390487521209457,1.0207235798159315,0.09730244366867662,0.5566486829577911,0.2312916534433513
6,0.4,0.2,0.03,0.06,outcome_aware,3.039274172674147,1.0114884163757538,0.10307838781339257,0.5481434465249128,0.24157410345921929
5,0.3,0.2,0.1,0.03,outcome_aware,3.0392978166286575,1.01513805141225,0.10060298317994287,0.5513170422088226,0.23732148524278007
5,0.3,0.2,0.06,0.06,outcome_aware,3.039365601977172,1.0142811805775944,0.10111075848936846,0.5505553792446842,0.23795620437956205
7,0.4,0.2,0.03,0.06,outcome_aware,3.039579750453863,1.0117105680736274,0.10288797207235797,0.5481434465249128,0.2413836877181847
6,0.3,0.2,0.03,0.03,outcome_aware,3.0396434287641934,1.0141859727070772,0.10098381466201206,0.5508727388130752,0.2363694065376071
7,0.3,0.2,0.03,0.03,outcome_aware,3.039797514494358,1.0143763884481116,0.10079339892097747,0.5508727388130752,0.2361789907965725
6,0.4,0.2,0.06,0.03,outcome_aware,3.039865635071812,1.0123452872104093,0.10276102824500159,0.5493494128847984,0.24087591240875914
6,0.3,0.2,0.0,0.06,outcome_aware,3.040017362692628,1.0143446524912727,0.10136464614408125,0.5496667724531895,0.23782926055220566
6,0.4,0.2,0.06,0.06,outcome_aware,3.040134824484053,1.0116788321167882,0.10301491589971437,0.5482069184385909,0.2413202158045065
6,0.4,0.2,0.1,0.03,outcome_aware,3.0401637218417457,1.012250079339892,0.1026975563313234,0.5490955252300856,0.24087591240875914
7,0.4,0.2,0.06,0.03,outcome_aware,3.0401986030181702,1.012567438908283,0.102570612503967,0.5493494128847984,0.24068549666772454
7,0.3,0.2,0.0,0.06,outcome_aware,3.0402209954986334,1.0145668041891462,0.10111075848936846,0.5496667724531895,0.23757537289749286
5,0.3,0.2,0.06,0.03,outcome_aware,3.0404608641618354,1.01513805141225,0.10047603935258648,0.5509362107267534,0.2364963503649635
7,0.4,0.2,0.1,0.03,outcome_aware,3.0404945298154686,1.0124722310377658,0.102570612503967,0.5490955252300856,0.24074896858140274
7,0.4,0.2,0.06,0.06,outcome_aware,3.0405025142030486,1.011900983814662,0.10282450015867979,0.5482069184385909,0.24112980006347193
5,0.4,0.2,0.1,0.06,outcome_aware,3.0406843774285126,1.012567438908283,0.1023801967629324,0.5483973341796256,0.2411932719771501
6,0.4,0.2,0.03,0.03,outcome_aware,3.0408314363508375,1.0121866074262138,0.1025071405902888,0.5490955252300856,0.24043160901301175
7,0.4,0.2,0.03,0.03,outcome_aware,3.0409855220810025,1.0123770231672484,0.1023167248492542,0.5490955252300856,0.24024119327197715
5,0.4,0.2,0.03,0.06,outcome_aware,3.0413195304348783,1.0123135512535704,0.1024436686766106,0.5481434465249128,0.2411932719771501
6,0.4,0.2,0.0,0.06,outcome_aware,3.0414627679312045,1.0124404950809267,0.10282450015867979,0.5480165026975563,0.24201840685496667
6,0.3,0.2,0.1,0.01,outcome_aware,3.0415058450008514,1.0150111075848938,0.10028562361155188,0.5512535702951444,0.2367502380196763
6,0.3,0.2,0.06,0.01,outcome_aware,3.041644807547018,1.01478895588702,0.10085687083465567,0.5511900983814662,0.2361789907965725
7,0.4,0.2,0.0,0.06,outcome_aware,3.04166640073721,1.0126626467788005,0.102570612503967,0.5480165026975563,0.24176451920025388
7,0.3,0.2,0.1,0.01,outcome_aware,3.0416900265929843,1.0151697873690892,0.10022215169787368,0.5512535702951444,0.2366867661059981
7,0.3,0.2,0.06,0.01,outcome_aware,3.0420240917165953,1.0150428435417327,0.10072992700729927,0.5511900983814662,0.2360520469692161
5,0.3,0.2,0.03,0.03,outcome_aware,3.042119017702892,1.0152015233259282,0.10034909552523008,0.5508727388130752,0.2361155188828943
5,0.4,0.2,0.06,0.06,outcome_aware,3.0421827565283728,1.012535702951444,0.1023801967629324,0.5482069184385909,0.24100285623611553
6,0.3,0.2,0.03,0.01,outcome_aware,3.042227537418705,1.01513805141225,0.10072992700729927,0.5515074579498572,0.2361155188828943
5,0.3,0.2,0.0,0.06,outcome_aware,3.0422518282522617,1.0152649952396064,0.10066645509362107,0.5496667724531895,0.23738495715645827
5,0.4,0.2,0.06,0.03,outcome_aware,3.0423249953551097,1.0132973659155824,0.10212630910821961,0.5493494128847984,0.24062202475404634
6,0.4,0.2,0.06,0.01,outcome_aware,3.0425279188727874,1.0127261186924785,0.1024436686766106,0.5495398286258331,0.24030466518565535
7,0.3,0.2,0.03,0.01,outcome_aware,3.042535106624837,1.0153602031101239,0.10060298317994287,0.5515074579498572,0.2359885750555379
6,0.4,0.2,0.03,0.01,outcome_aware,3.0425842640637053,1.0127261186924785,0.10225325293557601,0.5495398286258331,0.24024119327197715
6,0.3,0.2,0.1,0.0,outcome_aware,3.0428872191656513,1.0156775626785148,0.10028562361155188,0.551443986036179,0.23700412567438908
7,0.4,0.2,0.03,0.01,outcome_aware,3.0428918332698367,1.0129482703903523,0.10212630910821961,0.5495398286258331,0.24011424944462076
7,0.4,0.2,0.06,0.01,outcome_aware,3.0429072030423643,1.0129800063471914,0.1023167248492542,0.5495398286258331,0.24017772135829896
6,0.3,0.2,0.0,0.01,outcome_aware,3.0430099189054047,1.0158362424627103,0.09971437638844811,0.5516978736908917,0.23509996826404317
7,0.3,0.2,0.1,0.0,outcome_aware,3.0430295518695134,1.0158362424627103,0.10022215169787368,0.551443986036179,0.23694065376071088
6,0.3,0.2,0.06,0.0,outcome_aware,3.043195188918403,1.015455410980641,0.10066645509362107,0.551443986036179,0.2361155188828943
6,0.4,0.2,0.1,0.01,outcome_aware,3.0432122593254163,1.013138686131387,0.10206283719454141,0.5496033005395112,0.24074896858140274
6,0.4,0.2,0.06,0.0,outcome_aware,3.043219302093689,1.0132656299587433,0.1023167248492542,0.5499206601079023,0.24043160901301175
5,0.4,0.2,0.1,0.03,outcome_aware,3.0432487652525344,1.013487781656617,0.10206283719454141,0.5490955252300856,0.24062202475404634
5,0.4,0.2,0.03,0.03,outcome_aware,3.0433070252895362,1.013202158045065,0.10187242145350682,0.5490955252300856,0.24017772135829896
7,0.3,0.2,0.0,0.01,outcome_aware,3.0433671444339514,1.016090130117423,0.09958743256109172,0.5516978736908917,0.23497302443668677
7,0.3,0.2,0.06,0.0,outcome_aware,3.043393587767022,1.0156458267216757,0.10053951126626468,0.551443986036179,0.2359885750555379
7,0.4,0.2,0.1,0.01,outcome_aware,3.043396440917549,1.0132973659155824,0.10199936528086322,0.5496033005395112,0.24068549666772454
7,0.4,0.2,0.06,0.0,outcome_aware,3.043417700942308,1.0134560456997779,0.10218978102189781,0.5499206601079023,0.24030466518565535
6,0.3,0.2,0.0,0.03,outcome_aware,3.0434599740800308,1.0153284671532847,0.10047603935258648,0.5501745477626151,0.2361789907965725
6,0.3,0.2,0.0,0.0,outcome_aware,3.0434943199455717,1.0161853379879404,0.09939701682005712,0.5519517613456045,0.23465566486829578
5,0.4,0.2,0.0,0.06,outcome_aware,3.043697233490838,1.0133608378292605,0.10212630910821961,0.5480165026975563,0.24157410345921929
7,0.3,0.2,0.0,0.0,outcome_aware,3.0437423751166066,1.016407489685814,0.09927007299270073,0.5519517613456045,0.2345287210409394
6,0.3,0.2,0.03,0.0,outcome_aware,3.043755649405442,1.0158679784195495,0.10034909552523008,0.55176134560457,0.23592510314185972
7,0.3,0.2,0.0,0.03,outcome_aware,3.0438396851841296,1.0155823548079974,0.10028562361155188,0.5501745477626151,0.2359885750555379
6,0.4,0.2,0.0,0.03,outcome_aware,3.043841836375074,1.0129165344335131,0.10212630910821961,0.5483338622659473,0.24043160901301175
7,0.3,0.2,0.03,0.0,outcome_aware,3.0440037045764767,1.016090130117423,0.10022215169787368,0.55176134560457,0.23579815931450332
7,0.4,0.2,0.0,0.03,outcome_aware,3.044221547479173,1.013170422088226,0.10193589336718502,0.5483338622659473,0.24024119327197715
6,0.4,0.2,0.0,0.01,outcome_aware,3.044227547504716,1.0134560456997779,0.10136464614408125,0.5495398286258331,0.23941605839416058
5,0.3,0.2,0.06,0.01,outcome_aware,3.044235819523866,1.0158045065058712,0.10028562361155188,0.5511900983814662,0.2359885750555379
5,0.3,0.2,0.1,0.01,outcome_aware,3.0442923019296297,1.016090130117423,0.09965090447476992,0.5512535702951444,0.2364963503649635
6,0.4,0.2,0.1,0.0,outcome_aware,3.0443205192146165,1.0138368771818471,0.10199936528086322,0.5499206601079023,0.24112980006347193
7,0.4,0.2,0.1,0.0,outcome_aware,3.044462851918479,1.0139955569660426,0.10193589336718502,0.5499206601079023,0.24106632814979373
7,0.4,0.2,0.0,0.01,outcome_aware,3.044584773033263,1.0137099333544906,0.10123770231672485,0.5495398286258331,0.23928911456680418
6,0.4,0.2,0.03,0.0,outcome_aware,3.044586029607423,1.0134243097429387,0.10193589336718502,0.5496667724531895,0.24005077753094256
7,0.4,0.2,0.03,0.0,outcome_aware,3.044834084778458,1.0136464614408125,0.10180894953982862,0.5496667724531895,0.23992383370358616
5,0.3,0.2,0.03,0.01,outcome_aware,3.044905569606963,1.0162488099016185,0.1000952078705173,0.5515074579498572,0.23586163122818152
5,0.4,0.2,0.06,0.01,outcome_aware,3.0451189308496356,1.0137416693113297,0.10187242145350682,0.5495398286258331,0.24011424944462076
5,0.4,0.2,0.03,0.01,outcome_aware,3.0452622962519627,1.0138368771818471,0.10161853379879403,0.5495398286258331,0.23998730561726436
5,0.3,0.2,0.0,0.01,outcome_aware,3.0455246678660464,1.0168517930815615,0.09907965725166613,0.5516978736908917,0.23484608060933038
6,0.4,0.2,0.0,0.0,outcome_aware,3.045546949189786,1.013805141225008,0.10098381466201206,0.5493494128847984,0.2388448111710568
5,0.3,0.2,0.1,0.0,outcome_aware,3.0455980150480637,1.016756585211044,0.09965090447476992,0.551443986036179,0.2367502380196763
7,0.4,0.2,0.0,0.0,outcome_aware,3.0457950043608215,1.0140272929228815,0.10085687083465567,0.5493494128847984,0.2387178673437004
5,0.4,0.2,0.1,0.01,outcome_aware,3.0459987162541946,1.0142177086639161,0.10142811805775945,0.5496033005395112,0.24049508092668995
5,0.3,0.2,0.06,0.0,outcome_aware,3.0460963710377023,1.0165979054268486,0.1000317359568391,0.551443986036179,0.23586163122818152
5,0.4,0.2,0.06,0.0,outcome_aware,3.046120484212988,1.0144081244049508,0.10168200571247223,0.5499206601079023,0.24017772135829896
5,0.3,0.2,0.0,0.0,outcome_aware,3.0461479616944045,1.0172643605204696,0.09876229768327516,0.5519517613456045,0.234401777213583
6,0.0,0.1,0.06,0.03,outcome_aware,3.046190882376497,1.0108536972389717,0.1026340844176452,0.5416058394160584,0.23801967629324025
5,0.3,0.2,0.0,0.03,outcome_aware,3.046219964470693,1.016439225642653,0.09984132021580451,0.5501745477626151,0.23586163122818152
5,0.3,0.2,0.03,0.0,outcome_aware,3.0464217052348785,1.0169470009520787,0.09971437638844811,0.55176134560457,0.23567121548714695
7,0.0,0.1,0.06,0.03,outcome_aware,3.0465238503228558,1.0110758489368454,0.1024436686766106,0.5416058394160584,0.23782926055220566
5,0.4,0.2,0.0,0.03,outcome_aware,3.046601826765736,1.0140272929228815,0.10149158997143765,0.5483338622659473,0.24011424944462076
5,0.4,0.2,0.0,0.01,outcome_aware,3.046742296465358,1.014471596318629,0.10072992700729927,0.5495398286258331,0.2391621707394478
5,0.4,0.2,0.1,0.0,outcome_aware,3.0470313150970285,1.0149158997143763,0.10136464614408125,0.5499206601079023,0.24087591240875914
5,0.4,0.2,0.03,0.0,outcome_aware,3.047252085436859,1.0145033322754682,0.10130117423040305,0.5496667724531895,0.23979688987622977
5,0.4,0.2,0.0,0.0,outcome_aware,3.0482005909386194,1.0148841637575372,0.10034909552523008,0.5493494128847984,0.238590923516344
6,0.0,0.1,0.03,0.03,outcome_aware,3.0482295576054788,1.0112980006347192,0.10218978102189781,0.5415423675023802,0.23770231672484926
6,0.0,0.1,0.1,0.06,outcome_aware,3.0483117350244715,1.0098698825769596,0.10301491589971437,0.5398286258330689,0.2386543954300222
7,0.0,0.1,0.03,0.03,outcome_aware,3.0483836433356437,1.0114884163757538,0.10199936528086322,0.5415423675023802,0.23751190098381467
5,0.0,0.1,0.06,0.03,outcome_aware,3.0486502426597943,1.0118057759441448,0.10199936528086322,0.5416058394160584,0.23776578863852746
7,0.0,0.1,0.1,0.06,outcome_aware,3.0488362483186298,1.0101237702316725,0.10282450015867979,0.5398286258330689,0.2384639796889876
6,0.0,0.1,0.06,0.06,outcome_aware,3.0491548869765053,1.0100920342748334,0.10326880355442716,0.5403364011424945,0.2389717549984132
6,0.0,0.1,0.1,0.03,outcome_aware,3.0493398367453786,1.0111393208505237,0.1024436686766106,0.5407172326245636,0.23833703586163124
7,0.0,0.1,0.06,0.06,outcome_aware,3.0495225766955003,1.0103141859727072,0.10307838781339257,0.5403364011424945,0.2387813392573786
6,0.0,0.1,0.0,0.01,outcome_aware,3.0495614991458213,1.0128530625198349,0.10092034274833386,0.5419866708981276,0.23592510314185972
6,0.0,0.1,0.03,0.01,outcome_aware,3.049601702404387,1.0123770231672484,0.10149158997143765,0.541796255157093,0.2368137099333545
6,0.0,0.1,0.03,0.06,outcome_aware,3.049653733648627,1.0104411298000635,0.10320533164074897,0.5399555696604252,0.238908283084735
7,0.0,0.1,0.1,0.03,outcome_aware,3.049670644719102,1.0113614725483973,0.1023167248492542,0.5407172326245636,0.23821009203427485
6,0.0,0.1,0.06,0.01,outcome_aware,3.0497260920996543,1.0119961916851794,0.10218978102189781,0.541796255157093,0.23757537289749286
6,0.1,0.1,0.06,0.03,outcome_aware,3.049810614905801,1.0110441129800063,0.1025071405902888,0.540526816883529,0.23770231672484926
7,0.0,0.1,0.03,0.01,outcome_aware,3.049909271610519,1.0125991748651222,0.10136464614408125,0.541796255157093,0.2366867661059981
7,0.0,0.1,0.0,0.01,outcome_aware,3.049918724674369,1.0131069501745478,0.10079339892097747,0.5419866708981276,0.23579815931450332
6,0.1,0.1,0.1,0.06,outcome_aware,3.0499200748023645,1.0099016185337988,0.10288797207235797,0.5391304347826087,0.23827356394795304
7,0.0,0.1,0.03,0.06,outcome_aware,3.0499593114283434,1.0106632814979373,0.10301491589971437,0.5399555696604252,0.2387178673437004
7,0.0,0.1,0.06,0.01,outcome_aware,3.050105376269232,1.012250079339892,0.10206283719454141,0.541796255157093,0.23744842907013647
7,0.1,0.1,0.06,0.03,outcome_aware,3.0501435828521593,1.01126626467788,0.1023167248492542,0.540526816883529,0.23751190098381467
6,0.2,0.1,0.1,0.06,outcome_aware,3.0503500648290163,1.009330371310695,0.10326880355442716,0.5388130752142177,0.2390352269120914
7,0.1,0.1,0.1,0.06,outcome_aware,3.0504445880965227,1.0101555061885117,0.1026975563313234,0.5391304347826087,0.23808314820691845
6,0.0,0.1,0.1,0.01,outcome_aware,3.0504512804218233,1.0123452872104093,0.10174547762615042,0.5417327832434148,0.23814662012059665
7,0.0,0.1,0.1,0.01,outcome_aware,3.0506354620139566,1.012503966994605,0.10168200571247223,0.5417327832434148,0.23808314820691845
5,0.0,0.1,0.03,0.03,outcome_aware,3.050705146544178,1.0123135512535704,0.10155506188511583,0.5415423675023802,0.23744842907013647
6,0.2,0.1,0.1,0.03,outcome_aware,3.050725872025098,1.0106315455410981,0.10295144398603617,0.5401459854014599,0.2390352269120914
7,0.2,0.1,0.1,0.06,outcome_aware,3.0508745781231754,1.0095842589654078,0.10307838781339257,0.5388130752142177,0.2388448111710568
6,0.2,0.1,0.06,0.03,outcome_aware,3.0509072823850176,1.0105046017137416,0.10301491589971437,0.5401459854014599,0.2385274516026658
6,0.0,0.1,0.0,0.06,outcome_aware,3.050943228377464,1.0112027927642018,0.10295144398603617,0.5398286258330689,0.238908283084735
5,0.0,0.1,0.1,0.06,outcome_aware,3.0509833994084103,1.01091716915265,0.1024436686766106,0.5398286258330689,0.2384639796889876
7,0.2,0.1,0.1,0.03,outcome_aware,3.0510566799988217,1.0108536972389717,0.10282450015867979,0.5401459854014599,0.238908283084735
7,0.0,0.1,0.0,0.06,outcome_aware,3.0511468611834687,1.0114249444620755,0.1026975563313234,0.5398286258330689,0.2386543954300222
5,0.0,0.1,0.06,0.06,outcome_aware,3.051202819020825,1.010948905109489,0.1026340844176452,0.5403364011424945,0.2386543954300222
6,0.1,0.1,0.1,0.03,outcome_aware,3.0512351646624154,1.0112027927642018,0.1024436686766106,0.5400825134877817,0.23808314820691845
7,0.2,0.1,0.06,0.03,outcome_aware,3.051240250331376,1.0107267534116153,0.10282450015867979,0.5401459854014599,0.23833703586163124
6,0.0,0.1,0.0,0.0,outcome_aware,3.0513145744806915,1.0136464614408125,0.10047603935258648,0.542113614725484,0.23567121548714695
7,0.0,0.1,0.0,0.0,outcome_aware,3.051562629651726,1.013868613138686,0.10034909552523008,0.542113614725484,0.23554427165979056
7,0.1,0.1,0.1,0.03,outcome_aware,3.0515659726361384,1.0114249444620755,0.1023167248492542,0.5400825134877817,0.23795620437956205
6,0.1,0.1,0.06,0.06,outcome_aware,3.0516065670397396,1.0101237702316725,0.10314185972707077,0.5393208505236433,0.2386543954300222
5,0.0,0.1,0.03,0.06,outcome_aware,3.0516990914093585,1.01126626467788,0.102570612503967,0.5399555696604252,0.2385274516026658
6,0.0,0.1,0.1,0.0,outcome_aware,3.0517012930621648,1.0129165344335131,0.10168200571247223,0.5420501428118057,0.23840050777530944
6,0.0,0.1,0.06,0.0,outcome_aware,3.051796736682786,1.0126626467788005,0.10180894953982862,0.5415423675023802,0.23706759758806728
6,0.0,0.1,0.0,0.03,outcome_aware,3.0518046327582034,1.0125991748651222,0.10174547762615042,0.541161536020311,0.23751190098381467
6,0.0,0.1,0.03,0.0,outcome_aware,3.051839352523077,1.0130117423040306,0.10142811805775945,0.541796255157093,0.2364963503649635
7,0.0,0.1,0.1,0.0,outcome_aware,3.051843625766027,1.0130752142177086,0.10161853379879403,0.5420501428118057,0.23833703586163124
7,0.1,0.1,0.06,0.06,outcome_aware,3.0519742567587347,1.010345921929546,0.10295144398603617,0.5393208505236433,0.2384639796889876
7,0.0,0.1,0.06,0.0,outcome_aware,3.051995135531405,1.0128530625198349,0.10168200571247223,0.5415423675023802,0.23694065376071088
5,0.0,0.1,0.0,0.01,outcome_aware,3.052076248106464,1.013868613138686,0.10028562361155188,0.5419866708981276,0.23567121548714695
7,0.0,0.1,0.03,0.0,outcome_aware,3.052087407694112,1.0132338940019041,0.10130117423040305,0.541796255157093,0.2363694065376071
6,0.2,0.1,0.1,0.01,outcome_aware,3.052171654385534,1.0119327197715011,0.10212630910821961,0.5410980641066329,0.2387178673437004
7,0.0,0.1,0.0,0.03,outcome_aware,3.052184343862302,1.0128530625198349,0.10155506188511583,0.541161536020311,0.23732148524278007
5,0.1,0.1,0.06,0.03,outcome_aware,3.0522699751890983,1.0119961916851794,0.10187242145350682,0.540526816883529,0.23744842907013647
5,0.0,0.1,0.03,0.01,outcome_aware,3.052279734592645,1.013487781656617,0.10085687083465567,0.541796255157093,0.2365598222786417
5,0.0,0.1,0.06,0.01,outcome_aware,3.0523171040765034,1.0130117423040306,0.10161853379879403,0.541796255157093,0.23738495715645827
7,0.2,0.1,0.1,0.01,outcome_aware,3.052355835977667,1.0120913995556966,0.10206283719454141,0.5410980641066329,0.2386543954300222
5,0.0,0.1,0.1,0.03,outcome_aware,3.0524248801561673,1.0123770231672484,0.10180894953982862,0.5407172326245636,0.23808314820691845
6,0.1,0.1,0.1,0.01,outcome_aware,3.052481096520053,1.012535702951444,0.10168200571247223,0.541161536020311,0.23789273246588385
5,0.1,0.1,0.1,0.06,outcome_aware,3.0525917391863033,1.010948905109489,0.1023167248492542,0.5391304347826087,0.23808314820691845
7,0.1,0.1,0.1,0.01,outcome_aware,3.0526652781121864,1.0126943827356394,0.10161853379879403,0.541161536020311,0.23782926055220566
6,0.1,0.1,0.03,0.03,outcome_aware,3.0527213503595525,1.0113614725483973,0.10218978102189781,0.5402729292288162,0.23751190098381467
6,0.2,0.1,0.06,0.06,outcome_aware,3.0528400746643394,1.0097112027927642,0.10358616312281815,0.5388765471278959,0.23954300222151698
7,0.1,0.1,0.03,0.03,outcome_aware,3.0528754360897175,1.0115518882894319,0.10199936528086322,0.5402729292288162,0.23732148524278007
5,0.2,0.1,0.1,0.06,outcome_aware,3.053021729212956,1.0103776578863852,0.1026975563313234,0.5388130752142177,0.2388448111710568
5,0.0,0.1,0.0,0.06,outcome_aware,3.0531776939370965,1.0121231355125357,0.10225325293557601,0.5398286258330689,0.2384639796889876
7,0.2,0.1,0.06,0.06,outcome_aware,3.053207764383335,1.009933354490638,0.10339574738178356,0.5388765471278959,0.23935258648048238
5,0.0,0.1,0.1,0.01,outcome_aware,3.053237737350601,1.0134243097429387,0.10111075848936846,0.5417327832434148,0.23789273246588385
5,0.2,0.1,0.06,0.03,outcome_aware,3.0533666426683155,1.0114566804189147,0.1023801967629324,0.5401459854014599,0.23827356394795304
5,0.1,0.1,0.06,0.06,outcome_aware,3.0536544990840593,1.0109806410663282,0.1025071405902888,0.5393208505236433,0.23833703586163124
6,0.2,0.1,0.1,0.0,outcome_aware,3.05365649465019,1.012535702951444,0.10206283719454141,0.5414154236750238,0.2389717549984132
6,0.1,0.1,0.1,0.0,outcome_aware,3.053694990394401,1.0130752142177086,0.10161853379879403,0.541478895588702,0.23814662012059665
7,0.2,0.1,0.1,0.0,outcome_aware,3.053798827354053,1.0126943827356394,0.10199936528086322,0.5414154236750238,0.238908283084735
5,0.2,0.1,0.1,0.03,outcome_aware,3.0538109154358875,1.0118692478578228,0.1023167248492542,0.5401459854014599,0.2387813392573786
7,0.1,0.1,0.1,0.0,outcome_aware,3.053837323098264,1.0132338940019041,0.10155506188511583,0.541478895588702,0.23808314820691845
6,0.2,0.1,0.03,0.03,outcome_aware,3.0538572377942126,1.0107584893684545,0.1026340844176452,0.5397016820057124,0.23833703586163124
5,0.0,0.1,0.0,0.0,outcome_aware,3.0539682162295234,1.0147254839733417,0.09984132021580451,0.542113614725484,0.23541732783243416
7,0.2,0.1,0.03,0.03,outcome_aware,3.054011323524377,1.010948905109489,0.1024436686766106,0.5397016820057124,0.23814662012059665
6,0.1,0.1,0.06,0.01,outcome_aware,3.054014206808804,1.0124404950809267,0.10199936528086322,0.5407172326245636,0.23725801332910187
6,0.1,0.1,0.03,0.06,outcome_aware,3.054212708820985,1.010599809584259,0.10320533164074897,0.5387496033005396,0.2387813392573786
6,0.1,0.1,0.03,0.01,outcome_aware,3.054299831907943,1.012535702951444,0.10136464614408125,0.5404633449698508,0.2366232941923199
5,0.1,0.1,0.1,0.03,outcome_aware,3.054320208073204,1.0124404950809267,0.10180894953982862,0.5400825134877817,0.23782926055220566
7,0.1,0.1,0.06,0.01,outcome_aware,3.0543934909783808,1.0126943827356394,0.10187242145350682,0.5407172326245636,0.23713106950174548
5,0.0,0.1,0.1,0.0,outcome_aware,3.054412088944577,1.0139955569660426,0.10104728657569026,0.5420501428118057,0.23814662012059665
5,0.0,0.1,0.03,0.0,outcome_aware,3.054505408352514,1.0140907648365598,0.10079339892097747,0.541796255157093,0.2362424627102507
7,0.1,0.1,0.03,0.06,outcome_aware,3.0545182866007012,1.0108219612821328,0.10301491589971437,0.5387496033005396,0.238590923516344
6,0.1,0.1,0.0,0.01,outcome_aware,3.0545477701911232,1.0129482703903523,0.10079339892097747,0.5404633449698508,0.23579815931450332
5,0.0,0.1,0.0,0.03,outcome_aware,3.0545646231488655,1.0137099333544906,0.10111075848936846,0.541161536020311,0.23719454141542368
6,0.2,0.1,0.06,0.01,outcome_aware,3.054591143376934,1.0117423040304665,0.1025071405902888,0.5403364011424945,0.23808314820691845
7,0.1,0.1,0.03,0.01,outcome_aware,3.0546074011140742,1.0127578546493177,0.10123770231672485,0.5404633449698508,0.2364963503649635
5,0.0,0.1,0.06,0.0,outcome_aware,3.054697918802085,1.013805141225008,0.10117423040304666,0.5415423675023802,0.2368137099333545
5,0.2,0.1,0.06,0.06,outcome_aware,3.054888006708659,1.0105680736274198,0.10295144398603617,0.5388765471278959,0.23922564265312599
7,0.1,0.1,0.0,0.01,outcome_aware,3.0549049957196703,1.013202158045065,0.10066645509362107,0.5404633449698508,0.23567121548714695
5,0.2,0.1,0.1,0.01,outcome_aware,3.054958111314312,1.0130117423040306,0.10149158997143765,0.5410980641066329,0.2384639796889876
7,0.2,0.1,0.06,0.01,outcome_aware,3.054970427546512,1.0119961916851794,0.1023801967629324,0.5403364011424945,0.23795620437956205
5,0.1,0.1,0.03,0.03,outcome_aware,3.055196939298251,1.0123770231672484,0.10155506188511583,0.5402729292288162,0.23725801332910187
6,0.2,0.1,0.03,0.01,outcome_aware,3.0552119561066133,1.0118057759441448,0.10180894953982862,0.5398286258330689,0.23744842907013647
5,0.1,0.1,0.1,0.01,outcome_aware,3.0552675534488314,1.0136147254839734,0.10104728657569026,0.541161536020311,0.23763884481117106
6,0.2,0.1,0.03,0.06,outcome_aware,3.055269644568306,1.0100602983179943,0.10358616312281815,0.5381783560774357,0.23960647413519517
7,0.2,0.1,0.03,0.01,outcome_aware,3.0555195253127456,1.0120279276420183,0.10168200571247223,0.5398286258330689,0.23732148524278007
6,0.1,0.1,0.06,0.0,outcome_aware,3.055547047825922,1.0130434782608695,0.10161853379879403,0.5406537607108854,0.2368137099333545
7,0.2,0.1,0.03,0.06,outcome_aware,3.0555752223480224,1.010282450015868,0.10339574738178356,0.5381783560774357,0.23941605839416058
7,0.1,0.1,0.06,0.0,outcome_aware,3.055745446674541,1.0132338940019041,0.10149158997143765,0.5406537607108854,0.2366867661059981
6,0.1,0.1,0.0,0.0,outcome_aware,3.0558368552742228,1.0136147254839734,0.10047603935258648,0.5407172326245636,0.23560774357346875
6,0.1,0.1,0.0,0.06,outcome_aware,3.0559226701831936,1.011234528721041,0.10282450015867979,0.538241827991114,0.2387178673437004
7,0.1,0.1,0.0,0.0,outcome_aware,3.056084910445257,1.0138368771818471,0.10034909552523008,0.5407172326245636,0.23548079974611236
7,0.1,0.1,0.0,0.06,outcome_aware,3.0561263029891994,1.0114566804189147,0.102570612503967,0.538241827991114,0.2384639796889876
5,0.1,0.1,0.03,0.06,outcome_aware,3.0562580665817163,1.0114249444620755,0.102570612503967,0.5387496033005396,0.23840050777530944
5,0.2,0.1,0.03,0.03,outcome_aware,3.0563328267329117,1.0117740399873056,0.10199936528086322,0.5397016820057124,0.23808314820691845
5,0.2,0.1,0.1,0.0,outcome_aware,3.0563672905326027,1.0136147254839734,0.10142811805775945,0.5414154236750238,0.2387178673437004
5,0.1,0.1,0.1,0.0,outcome_aware,3.0564057862768133,1.014154236750238,0.10098381466201206,0.541478895588702,0.23789273246588385
6,0.2,0.1,0.06,0.0,outcome_aware,3.0565777130502054,1.0124404950809267,0.10206283719454141,0.540209457315138,0.23757537289749286
5,0.1,0.1,0.06,0.01,outcome_aware,3.0566052187856525,1.0134560456997779,0.10142811805775945,0.5407172326245636,0.23706759758806728
6,0.1,0.1,0.0,0.03,outcome_aware,3.056640785664134,1.0126309108219613,0.10168200571247223,0.5396382100920343,0.23744842907013647
6,0.1,0.1,0.03,0.0,outcome_aware,3.056646763870883,1.0132656299587433,0.10130117423040305,0.540526816883529,0.2363694065376071
6,0.2,0.1,0.0,0.01,outcome_aware,3.05676898724601,1.0123135512535704,0.10130117423040305,0.5395747381783561,0.2368137099333545
7,0.2,0.1,0.06,0.0,outcome_aware,3.056776111898825,1.0126309108219613,0.10193589336718502,0.540209457315138,0.23744842907013647
