mode,max_score,classifier_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
classifier_aware,4,0.35,0.1,0.01,2.997773905854432,1.0185643564356435,0.10085046966235085,0.5807946179233308,0.23356181772023357
classifier_aware,5,0.75,0.0,0.03,2.9981363378942234,1.0286240162477787,0.09666158923584667,0.5932977913175933,0.22772277227722773
classifier_aware,5,0.75,0.06,0.01,2.9981693000306766,1.0275767961411526,0.09755013962934755,0.5925996445798426,0.2279131759329779
classifier_aware,4,0.35,0.1,0.0,2.9988024605779433,1.0191038334602691,0.10034272658035034,0.5807946179233308,0.2334983498349835
classifier_aware,4,0.35,0.1,0.03,2.9988546829318574,1.018120081238893,0.10085046966235085,0.5794617923330795,0.23305407463823305
classifier_aware,5,0.35,0.03,0.03,2.998884563203854,1.0207857324193959,0.09926377253109926,0.5821274435135821,0.23273673521198274
classifier_aware,5,0.35,0.0,0.0,2.9991193751986356,1.0228167047473977,0.09888296521959888,0.5845392231530845,0.2321020563594821
classifier_aware,4,0.35,0.1,0.06,2.9991820833555205,1.0172632647880173,0.10072353389185072,0.5780654988575781,0.23311754252348313
classifier_aware,5,0.75,0.03,0.01,2.9994172159417682,1.0285922823051536,0.09748667174409749,0.5933612592028433,0.22816704747397817
classifier_aware,5,0.35,0.0,0.01,2.999523553336607,1.0224676313785224,0.09881949733434882,0.5836506727595836,0.23197512058898198
classifier_aware,5,0.35,0.03,0.06,2.999549387611775,1.0197067783701448,0.09958111195734957,0.58003300330033,0.23324447829398323
classifier_aware,5,0.35,0.06,0.03,3.0010753955763745,1.0201827875095202,0.0992003046458492,0.5806676821528307,0.2322924600152323
classifier_aware,5,0.35,0.06,0.01,3.0011901227954865,1.0211348057882712,0.09894643310484895,0.582000507743082,0.23216552424473216
classifier_aware,5,0.35,0.06,0.06,3.0012419043166023,1.0191038334602691,0.09958111195734957,0.5791444529068291,0.23241939578573242
classifier_aware,5,0.35,0.03,0.01,3.001736699606858,1.021832952526022,0.09913683676059913,0.5826351865955827,0.23235592790048235
classifier_aware,5,0.35,0.06,0.0,3.001958236729513,1.0217377506981467,0.09881949733434882,0.5825082508250825,0.23216552424473216
classifier_aware,5,0.75,0.0,0.01,3.0020533987145592,1.0294490987560294,0.09653465346534654,0.5931708555470931,0.2272150291952272
classifier_aware,5,0.75,0.03,0.0,3.0022958925354564,1.0295760345265297,0.09685199289159685,0.592980451891343,0.22746890073622747
classifier_aware,5,0.35,0.03,0.0,3.003679116808413,1.023007108403148,0.09881949733434882,0.5833968012185834,0.2322924600152323
classifier_aware,5,0.75,0.0,0.0,3.0041963085272365,1.02995684183803,0.09628078192434628,0.5929169840060929,0.22645341457222645
classifier_aware,5,0.35,0.1,0.06,3.004453116164649,1.0185960903782687,0.09900990099009901,0.5780654988575781,0.23115003808073115
classifier_aware,5,0.35,0.1,0.01,3.0045562650071718,1.0203414572226452,0.09894643310484895,0.5807946179233308,0.23165778116273167
classifier_aware,5,0.35,0.1,0.03,3.0048442646560525,1.0195798425996445,0.0992003046458492,0.5794617923330795,0.2314039096217314
classifier_aware,5,0.35,0.1,0.0,3.005882251482214,1.0210713379030212,0.09837522213759838,0.5807946179233308,0.2315943132774816
classifier_aware,4,0.2,0.0,0.0,3.00874387966961,1.0178344757552678,0.10097740543285098,0.5727341964965728,0.23495811119573495
classifier_aware,4,0.2,0.0,0.01,3.0092365410456714,1.0172315308453923,0.10123127697385123,0.5720995176440721,0.23514851485148514
classifier_aware,4,0.2,0.0,0.03,3.009972950616374,1.0165016501650166,0.10097740543285098,0.570957095709571,0.23445036811373446
